engine,tp,sl,filter,train_n,train_final,train_multiple,train_dd,train_wr,train_pos_years,modern_final,modern_dd,train_score,retain_train
A,5,8,trend>=2,162,74.0580000000009,0.246860000000003,0.8189773385576932,0.5246913580246914,1,157.87199999999984,0.6170933333333338,-1000000000.0,1.0
A,5,8,trend=3,212,125.02800000000116,0.41676000000000385,0.786736849327822,0.5660377358490566,2,163.45799999999986,0.5591540983606562,-1000000000.0,0.9636363636363636
A,5,8,mom>=0,162,74.0580000000009,0.246860000000003,0.8189773385576932,0.5246913580246914,1,157.87199999999984,0.6170933333333338,-1000000000.0,1.0
A,5,8,mom>=0.15,162,74.0580000000009,0.246860000000003,0.8189773385576932,0.5246913580246914,1,157.87199999999984,0.6170933333333338,-1000000000.0,1.0
A,5,8,emaAligned,162,74.0580000000009,0.246860000000003,0.8189773385576932,0.5246913580246914,1,157.87199999999984,0.6170933333333338,-1000000000.0,1.0
A,5,8,prevRoom>=0,198,180.4280000000008,0.6014266666666693,0.688772488439948,0.5808080808080808,3,270.7439999999997,0.45098039215686275,-1000000000.0,0.9
A,5,8,prevDist>=0.25,127,75.6960000000015,0.25232000000000504,0.8048418284476718,0.5039370078740157,1,170.87199999999984,0.6270933333333338,-1000000000.0,0.9272727272727272
A,5,8,prevDist>=0.50,166,170.5830000000003,0.5686100000000011,0.7439305376493954,0.5783132530120482,2,171.87199999999984,0.5770933333333339,-1000000000.0,0.7545454545454545
A,5,8,break>=0.05,77,79.7430000000013,0.2658100000000043,0.7707678155632813,0.42857142857142855,0,221.17200000000003,0.4227599999999999,-1000000000.0,0.5181818181818182
A,5,8,break<=0.25,159,79.51800000000026,0.26506000000000085,0.8051401937864816,0.5220125786163522,1,157.87199999999984,0.5670933333333339,-1000000000.0,0.9818181818181818
A,5,8,asiaRatio<=0.80,162,74.0580000000009,0.246860000000003,0.8189773385576932,0.5246913580246914,1,157.87199999999984,0.6170933333333338,-1000000000.0,1.0
A,5,8,time<=12,200,148.52000000000135,0.49506666666667115,0.7377729720330983,0.57,2,220.45799999999986,0.5084733333333338,-1000000000.0,0.9090909090909091
A,5,8,time<=13,203,150.52000000000135,0.5017333333333378,0.745923418405878,0.5714285714285714,2,220.45799999999986,0.5351400000000005,-1000000000.0,0.9227272727272727
A,5,8,LONG,115,205.3900000000001,0.6846333333333336,0.6178763360119035,0.5739130434782609,4,153.57199999999966,0.6299690721649494,-1000000000.0,0.5227272727272727
A,5,8,SHORT,105,146.3090000000011,0.48769666666667033,0.7779658152919706,0.5523809523809524,3,230.17200000000003,0.5166666666666667,-1000000000.0,0.4772727272727273
A,5,8,Mon-Wed,127,144.9360000000006,0.483120000000002,0.7241206893857699,0.5669291338582677,2,243.7439999999997,0.47382857142857243,-1000000000.0,0.5772727272727273
A,5,8,Thu-Fri,93,179.93700000000013,0.5997900000000004,0.5866473172139909,0.5591397849462365,2,193.0,0.45666666666666667,-1000000000.0,0.42272727272727273
A,5,8,spread<=10%TP,138,77.77200000000107,0.2592400000000036,0.8098990733520874,0.5144927536231884,1,153.87199999999984,0.6137600000000005,-1000000000.0,0.8954545454545455
A,5,8,spread<=15%TP,210,129.0580000000009,0.4301933333333363,0.7896453023521832,0.5619047619047619,2,158.87199999999984,0.5870933333333338,-1000000000.0,0.9545454545454546
A,5,8,lowSpread+close,152,237.11800000000017,0.7903933333333338,0.6834648648648645,0.5986842105263158,3,363.0,0.43,-1000000000.0,0.6909090909090909
A,5,8,body+close,146,190.45800000000054,0.6348600000000018,0.6879513513513499,0.589041095890411,2,439.0,0.3565217391304348,-1000000000.0,0.6636363636363637
A,5,8,trend+mom,162,74.0580000000009,0.246860000000003,0.8189773385576932,0.5246913580246914,1,157.87199999999984,0.6170933333333338,-1000000000.0,1.0
A,5,8,trend+close,155,236.11800000000017,0.7870600000000005,0.678059459459459,0.6,3,363.0,0.41333333333333333,-1000000000.0,0.7045454545454546
A,5,8,trend+lowSpread,155,73.0580000000009,0.24352666666666967,0.8214216749081523,0.5161290322580645,1,157.87199999999984,0.6170933333333338,-1000000000.0,0.9681818181818181
A,5,8,break+trend,77,79.7430000000013,0.2658100000000043,0.7707678155632813,0.42857142857142855,0,221.17200000000003,0.4227599999999999,-1000000000.0,0.5181818181818182
A,5,8,break+close,85,157.08500000000072,0.5236166666666691,0.6340428571428551,0.5411764705882353,1,369.0,0.17066666666666666,-1000000000.0,0.38636363636363635
A,5,8,prevRoom+trend,198,180.4280000000008,0.6014266666666693,0.688772488439948,0.5808080808080808,3,270.7439999999997,0.45098039215686275,-1000000000.0,0.9
A,5,8,prevDist+trend,127,75.6960000000015,0.25232000000000504,0.8048418284476718,0.5039370078740157,1,170.87199999999984,0.6270933333333338,-1000000000.0,0.9272727272727272
A,5,8,early+trend,203,150.52000000000135,0.5017333333333378,0.745923418405878,0.5714285714285714,2,220.45799999999986,0.5351400000000005,-1000000000.0,0.9227272727272727
A,5,8,lowSpread+body,138,77.00900000000115,0.2566966666666705,0.8014566736277589,0.5,1,150.45799999999986,0.5984733333333339,-1000000000.0,0.85
A,5,8,compression+trend,162,74.0580000000009,0.246860000000003,0.8189773385576932,0.5246913580246914,1,157.87199999999984,0.6170933333333338,-1000000000.0,1.0
A,5,8,TPspread+close,150,237.11800000000017,0.7903933333333338,0.6753567567567563,0.6,3,364.0,0.4266666666666667,-1000000000.0,0.6818181818181818
A,5,10,ALL,138,99.19500000000062,0.33065000000000205,0.7541751441691706,0.5507246376811594,1,96.33800000000019,0.6788733333333327,-1000000000.0,1.0
A,5,10,spread<=0.5,137,99.78100000000063,0.3326033333333354,0.7527229201103283,0.5474452554744526,1,99.92000000000007,0.666933333333333,-1000000000.0,0.8954545454545455
A,5,10,spread<=0.75,149,99.78100000000063,0.3326033333333354,0.7527229201103283,0.5570469798657718,1,99.92000000000007,0.666933333333333,-1000000000.0,0.9545454545454546
A,5,10,spread<=1.0,131,94.19500000000062,0.3139833333333354,0.7665661344323305,0.5419847328244275,1,96.33800000000019,0.6788733333333327,-1000000000.0,0.9681818181818181
A,5,10,spread<=1.25,134,94.19500000000062,0.3139833333333354,0.7665661344323305,0.5447761194029851,1,96.33800000000019,0.6788733333333327,-1000000000.0,0.9818181818181818
A,5,10,body>=0.40,136,97.78600000000097,0.32595333333333654,0.7449511086303877,0.5367647058823529,1,96.33800000000019,0.6788733333333327,-1000000000.0,0.8727272727272727
A,5,10,body>=0.60,151,167.7180000000003,0.559060000000001,0.6917084660243469,0.5894039735099338,2,221.04800000000023,0.4584466666666655,-1000000000.0,0.6863636363636364
A,5,10,close>=0.70,155,198.20000000000027,0.6606666666666676,0.6826296071704473,0.6193548387096774,2,204.6300000000001,0.5251133333333322,-1000000000.0,0.7045454545454546
A,5,10,close>=0.85,109,194.84699999999884,0.6494899999999961,0.6407363042875655,0.6238532110091743,2,287.16399999999976,0.36666666666666664,-1000000000.0,0.4954545454545455
A,5,10,trend>=2,138,99.19500000000062,0.33065000000000205,0.7541751441691706,0.5507246376811594,1,96.33800000000019,0.6788733333333327,-1000000000.0,1.0
A,5,10,trend=3,155,98.0380000000007,0.32679333333333566,0.7534739160828599,0.5548387096774193,1,144.92000000000007,0.6335999999999997,-1000000000.0,0.9636363636363636
A,5,10,mom>=0,138,99.19500000000062,0.33065000000000205,0.7541751441691706,0.5507246376811594,1,96.33800000000019,0.6788733333333327,-1000000000.0,1.0
A,5,10,mom>=0.15,138,99.19500000000062,0.33065000000000205,0.7541751441691706,0.5507246376811594,1,96.33800000000019,0.6788733333333327,-1000000000.0,1.0
A,5,10,emaAligned,138,99.19500000000062,0.33065000000000205,0.7541751441691706,0.5507246376811594,1,96.33800000000019,0.6788733333333327,-1000000000.0,1.0
A,5,10,prevRoom>=0,198,152.07700000000045,0.5069233333333348,0.6961466484971304,0.601010101010101,3,179.92000000000007,0.5288733333333326,-1000000000.0,0.9
A,5,10,prevDist>=0.25,123,99.3110000000006,0.3310366666666687,0.7344554667237079,0.5365853658536586,1,91.33800000000019,0.6955399999999994,-1000000000.0,0.9272727272727272
A,5,10,prevDist>=0.50,166,153.42100000000005,0.5114033333333335,0.7466690186109671,0.6024096385542169,2,149.92000000000007,0.662206666666666,-1000000000.0,0.7545454545454545
A,5,10,break>=0.05,85,99.98100000000159,0.3332700000000053,0.7121291518864848,0.47058823529411764,0,181.63400000000024,0.4445533333333325,-1000000000.0,0.5181818181818182
A,5,10,break<=0.25,140,96.41400000000021,0.3213800000000007,0.7594088905968485,0.55,1,96.33800000000019,0.6788733333333327,-1000000000.0,0.9818181818181818
A,5,10,asiaRatio<=0.80,138,99.19500000000062,0.33065000000000205,0.7541751441691706,0.5507246376811594,1,96.33800000000019,0.6788733333333327,-1000000000.0,1.0
A,5,10,time<=12,200,145.1680000000008,0.483893333333336,0.7146436995172917,0.595,2,169.92000000000007,0.5622066666666661,-1000000000.0,0.9090909090909091
A,5,10,time<=13,203,145.1680000000008,0.483893333333336,0.728029899416092,0.5960591133004927,2,164.92000000000007,0.5955399999999994,-1000000000.0,0.9227272727272727
A,5,10,LONG,115,175.10600000000022,0.5836866666666674,0.6107405193853745,0.6,2,151.8679999999997,0.5609968253968259,-1000000000.0,0.5227272727272727
A,5,10,SHORT,59,95.12900000000013,0.3170966666666671,0.7457388831423611,0.4576271186440678,1,193.05200000000036,0.49177999999999883,-1000000000.0,0.4772727272727273
A,5,10,Mon-Wed,127,170.65600000000063,0.5688533333333354,0.6746553918502043,0.5984251968503937,2,194.92000000000007,0.5399365079365077,-1000000000.0,0.5772727272727273
A,5,10,Thu-Fri,93,148.34300000000007,0.4944766666666669,0.5767060303510845,0.5698924731182796,2,170.0,0.45,-1000000000.0,0.42272727272727273
A,5,10,spread<=10%TP,137,99.78100000000063,0.3326033333333354,0.7527229201103283,0.5474452554744526,1,99.92000000000007,0.666933333333333,-1000000000.0,0.8954545454545455
A,5,10,spread<=15%TP,149,99.78100000000063,0.3326033333333354,0.7527229201103283,0.5570469798657718,1,99.92000000000007,0.666933333333333,-1000000000.0,0.9545454545454546
A,5,10,lowSpread+close,152,198.20000000000027,0.6606666666666676,0.6826296071704473,0.618421052631579,2,204.6300000000001,0.5251133333333322,-1000000000.0,0.6909090909090909
A,5,10,body+close,146,187.24600000000055,0.6241533333333351,0.670377777777776,0.6095890410958904,2,279.6300000000001,0.4251133333333322,-1000000000.0,0.6636363636363637
A,5,10,trend+mom,138,99.19500000000062,0.33065000000000205,0.7541751441691706,0.5507246376811594,1,96.33800000000019,0.6788733333333327,-1000000000.0,1.0
A,5,10,trend+close,155,198.20000000000027,0.6606666666666676,0.6826296071704473,0.6193548387096774,2,204.6300000000001,0.5251133333333322,-1000000000.0,0.7045454545454546
A,5,10,trend+lowSpread,131,94.19500000000062,0.3139833333333354,0.7665661344323305,0.5419847328244275,1,96.33800000000019,0.6788733333333327,-1000000000.0,0.9681818181818181
A,5,10,break+trend,85,99.98100000000159,0.3332700000000053,0.7121291518864848,0.47058823529411764,0,181.63400000000024,0.4445533333333325,-1000000000.0,0.5181818181818182
A,5,10,break+close,85,167.08600000000115,0.5569533333333372,0.6026200497499572,0.5529411764705883,1,279.6300000000001,0.2584466666666655,-1000000000.0,0.38636363636363635
A,5,10,prevRoom+trend,198,152.07700000000045,0.5069233333333348,0.6961466484971304,0.601010101010101,3,179.92000000000007,0.5288733333333326,-1000000000.0,0.9
A,5,10,prevDist+trend,123,99.3110000000006,0.3310366666666687,0.7344554667237079,0.5365853658536586,1,91.33800000000019,0.6955399999999994,-1000000000.0,0.9272727272727272
A,5,10,early+trend,203,145.1680000000008,0.483893333333336,0.728029899416092,0.5960591133004927,2,164.92000000000007,0.5955399999999994,-1000000000.0,0.9227272727272727
A,5,10,lowSpread+body,135,98.37200000000098,0.32790666666666995,0.7434226827786032,0.5333333333333333,1,96.33800000000019,0.6788733333333327,-1000000000.0,0.85
A,5,10,compression+trend,138,99.19500000000062,0.33065000000000205,0.7541751441691706,0.5507246376811594,1,96.33800000000019,0.6788733333333327,-1000000000.0,1.0
A,5,10,TPspread+close,150,203.20000000000027,0.6773333333333342,0.6687849059529443,0.62,2,279.6300000000001,0.47511333333333217,-1000000000.0,0.6818181818181818
A,5,12,ALL,162,116.81399999999962,0.3893799999999987,0.6904326533208263,0.5802469135802469,1,182.36699999999973,0.5454433333333342,-1000000000.0,1.0
A,5,12,spread<=0.5,138,115.37199999999984,0.3845733333333328,0.6942540798100425,0.5652173913043478,1,188.36699999999973,0.5254433333333343,-1000000000.0,0.8954545454545455
A,5,12,spread<=0.75,149,119.37199999999984,0.39790666666666613,0.6836537289384287,0.5771812080536913,1,182.36699999999973,0.5454433333333342,-1000000000.0,0.9545454545454546
A,5,12,spread<=1.0,125,115.75,0.3858333333333333,0.6932523466526745,0.56,1,117.36699999999973,0.6087766666666675,-1000000000.0,0.9681818181818181
A,5,12,spread<=1.25,155,115.37199999999984,0.3845733333333328,0.6942540798100425,0.5806451612903226,1,178.36699999999973,0.5587766666666676,-1000000000.0,0.9818181818181818
A,5,12,body>=0.40,155,117.49299999999971,0.39164333333333234,0.6726612692026961,0.5548387096774193,1,181.36699999999973,0.5154433333333343,-1000000000.0,0.8727272727272727
A,5,12,body>=0.60,151,205.99999999999955,0.6866666666666652,0.6088422036019314,0.6026490066225165,2,225.71600000000012,0.4820833333333318,-1000000000.0,0.6863636363636364
A,5,12,close>=0.70,155,283.5879999999995,0.9452933333333317,0.5208324774185229,0.6451612903225806,2,303.29999999999995,0.41268367742714873,-1000000000.0,0.7045454545454546
A,5,12,close>=0.85,109,281.01799999999866,0.9367266666666623,0.46308865681038974,0.6605504587155964,2,414.4339999999993,0.212218934911244,-1000000000.0,0.4954545454545455
A,5,12,trend>=2,162,116.81399999999962,0.3893799999999987,0.6904326533208263,0.5802469135802469,1,182.36699999999973,0.5454433333333342,-1000000000.0,1.0
A,5,12,trend=3,196,115.40799999999945,0.3846933333333315,0.686776025099608,0.5918367346938775,1,200.36699999999973,0.4854433333333342,-1000000000.0,0.9636363636363636
A,5,12,mom>=0,162,116.81399999999962,0.3893799999999987,0.6904326533208263,0.5802469135802469,1,182.36699999999973,0.5454433333333342,-1000000000.0,1.0
A,5,12,mom>=0.15,162,116.81399999999962,0.3893799999999987,0.6904326533208263,0.5802469135802469,1,182.36699999999973,0.5454433333333342,-1000000000.0,1.0
A,5,12,emaAligned,162,116.81399999999962,0.3893799999999987,0.6904326533208263,0.5802469135802469,1,182.36699999999973,0.5454433333333342,-1000000000.0,1.0
A,5,12,prevRoom>=0,198,202.03799999999956,0.6734599999999985,0.5531210798476512,0.6262626262626263,2,220.79499999999962,0.41262333333333423,-1000000000.0,0.9
A,5,12,prevDist>=0.25,148,112.2539999999999,0.3741799999999997,0.6816934157545517,0.5675675675675675,1,192.6909999999998,0.5463033333333336,-1000000000.0,0.9272727272727272
A,5,12,prevDist>=0.50,166,208.29699999999934,0.6943233333333312,0.5656930383957922,0.6204819277108434,3,200.6909999999998,0.4596366666666669,-1000000000.0,0.7545454545454545
A,5,12,break>=0.05,75,116.77200000000107,0.3892400000000036,0.654733181947202,0.4533333333333333,0,202.57600000000025,0.3933533333333321,-1000000000.0,0.5181818181818182
A,5,12,break<=0.25,180,114.96599999999921,0.3832199999999974,0.6938257006807091,0.5833333333333334,1,184.36699999999973,0.5387766666666676,-1000000000.0,0.9818181818181818
A,5,12,asiaRatio<=0.80,162,116.81399999999962,0.3893799999999987,0.6904326533208263,0.5802469135802469,1,182.36699999999973,0.5454433333333342,-1000000000.0,1.0
A,5,12,time<=12,200,174.9839999999997,0.583279999999999,0.6339280139408435,0.62,2,224.49799999999982,0.4050066666666673,-1000000000.0,0.9090909090909091
A,5,12,time<=13,203,180.13999999999965,0.6004666666666655,0.6258336975586501,0.6206896551724138,2,230.65399999999977,0.3921666666666662,-1000000000.0,0.9227272727272727
A,5,12,SHORT,59,111.29199999999969,0.3709733333333323,0.6815005179923654,0.4745762711864407,1,215.5139999999999,0.4393133333333329,-1000000000.0,0.4772727272727273
A,5,12,Mon-Wed,127,230.85599999999977,0.7695199999999992,0.531353135313532,0.6299212598425197,2,219.70599999999968,0.5168547747387632,-1000000000.0,0.5772727272727273
A,5,12,Thu-Fri,93,202.58699999999976,0.6752899999999992,0.4107966100684077,0.5913978494623656,2,208.37299999999982,0.3220900000000006,-1000000000.0,0.42272727272727273
A,5,12,spread<=10%TP,138,115.37199999999984,0.3845733333333328,0.6942540798100425,0.5652173913043478,1,188.36699999999973,0.5254433333333343,-1000000000.0,0.8954545454545455
A,5,12,spread<=15%TP,149,119.37199999999984,0.39790666666666613,0.6836537289384287,0.5771812080536913,1,182.36699999999973,0.5454433333333342,-1000000000.0,0.9545454545454546
A,5,12,lowSpread+close,152,253.5879999999995,0.8452933333333317,0.5648509534401916,0.6381578947368421,2,334.29999999999995,0.36420666666666496,-1000000000.0,0.6909090909090909
A,5,12,trend+mom,162,116.81399999999962,0.3893799999999987,0.6904326533208263,0.5802469135802469,1,182.36699999999973,0.5454433333333342,-1000000000.0,1.0
A,5,12,trend+close,155,283.5879999999995,0.9452933333333317,0.5208324774185229,0.6451612903225806,2,303.29999999999995,0.41268367742714873,-1000000000.0,0.7045454545454546
A,5,12,trend+lowSpread,125,115.75,0.3858333333333333,0.6932523466526745,0.56,1,117.36699999999973,0.6087766666666675,-1000000000.0,0.9681818181818181
A,5,12,break+trend,75,116.77200000000107,0.3892400000000036,0.654733181947202,0.4533333333333333,0,202.57600000000025,0.3933533333333321,-1000000000.0,0.5181818181818182
A,5,12,break+close,85,200.02700000000027,0.6667566666666676,0.5172582906589805,0.5647058823529412,1,274.85900000000015,0.24768333333333203,-1000000000.0,0.38636363636363635
A,5,12,prevRoom+trend,198,202.03799999999956,0.6734599999999985,0.5531210798476512,0.6262626262626263,2,220.79499999999962,0.41262333333333423,-1000000000.0,0.9
A,5,12,prevDist+trend,148,112.2539999999999,0.3741799999999997,0.6816934157545517,0.5675675675675675,1,192.6909999999998,0.5463033333333336,-1000000000.0,0.9272727272727272
A,5,12,early+trend,203,180.13999999999965,0.6004666666666655,0.6258336975586501,0.6206896551724138,2,230.65399999999977,0.3921666666666662,-1000000000.0,0.9227272727272727
A,5,12,lowSpread+body,135,117.29200000000014,0.39097333333333384,0.6732212607331712,0.5481481481481482,1,163.36699999999973,0.5754433333333342,-1000000000.0,0.85
A,5,12,compression+trend,162,116.81399999999962,0.3893799999999987,0.6904326533208263,0.5802469135802469,1,182.36699999999973,0.5454433333333342,-1000000000.0,1.0
A,5,12,TPspread+close,150,270.5879999999995,0.9019599999999983,0.5443089979634129,0.64,2,291.29999999999995,0.3975399999999983,-1000000000.0,0.6818181818181818
A,5,15,ALL,220,225.23800000000006,0.7507933333333335,0.5549563626662597,0.6409090909090909,2,241.9989999999998,0.3991799999999997,-1000000000.0,1.0
A,5,15,spread<=0.5,197,225.72500000000014,0.7524166666666671,0.5488585693052329,0.6294416243654822,2,242.48599999999988,0.39171333333333375,-1000000000.0,0.8954545454545455
A,5,15,spread<=0.75,210,215.23800000000006,0.7174600000000002,0.5821786544565609,0.6333333333333333,2,231.9989999999998,0.432513333333333,-1000000000.0,0.9545454545454546
A,5,15,spread<=1.0,130,149.82800000000043,0.4994266666666681,0.5921338465642739,0.5769230769230769,1,145.2460000000001,0.5158466666666663,-1000000000.0,0.9681818181818181
A,5,15,spread<=1.25,157,148.3290000000004,0.49443000000000137,0.5962144681036401,0.5923566878980892,1,221.9989999999998,0.46584666666666635,-1000000000.0,0.9818181818181818
A,5,15,body>=0.40,192,222.19400000000041,0.740646666666668,0.5325653935479485,0.6197916666666666,2,252.48599999999988,0.34755666666666607,-1000000000.0,0.8727272727272727
A,5,15,body>=0.60,151,240.32100000000014,0.8010700000000005,0.5185315471693751,0.6225165562913907,1,276.09900000000016,0.3241399999999984,-1000000000.0,0.6863636363636364
A,5,15,trend>=2,220,225.23800000000006,0.7507933333333335,0.5549563626662597,0.6409090909090909,2,241.9989999999998,0.3991799999999997,-1000000000.0,1.0
A,5,15,trend=3,212,260.7940000000003,0.8693133333333344,0.4475831746695565,0.6415094339622641,3,266.9989999999998,0.31005999999999934,-1000000000.0,0.9636363636363636
A,5,15,mom>=0,220,225.23800000000006,0.7507933333333335,0.5549563626662597,0.6409090909090909,2,241.9989999999998,0.3991799999999997,-1000000000.0,1.0
A,5,15,mom>=0.15,220,225.23800000000006,0.7507933333333335,0.5549563626662597,0.6409090909090909,2,241.9989999999998,0.3991799999999997,-1000000000.0,1.0
A,5,15,emaAligned,220,225.23800000000006,0.7507933333333335,0.5549563626662597,0.6409090909090909,2,241.9989999999998,0.3991799999999997,-1000000000.0,1.0
A,5,15,prevRoom>=0,198,259.0649999999998,0.8635499999999994,0.48118878582163066,0.6565656565656566,2,278.4739999999997,0.3346133333333334,-1000000000.0,0.9
A,5,15,prevDist>=0.25,148,145.80800000000045,0.48602666666666816,0.580601737329574,0.5878378378378378,0,238.32299999999987,0.4491799999999997,-1000000000.0,0.9272727272727272
A,5,15,prevDist>=0.50,166,274.76,0.9158666666666666,0.45413434288114485,0.6506024096385542,3,246.02599999999984,0.41136999999999946,-1000000000.0,0.7545454545454545
A,5,15,break>=0.05,64,141.6970000000008,0.472323333333336,0.5481312583710669,0.4375,0,261.539,0.28575666666666544,-1000000000.0,0.5181818181818182
A,5,15,break<=0.25,216,244.96399999999994,0.8165466666666664,0.4939314677202241,0.6388888888888888,2,246.9989999999998,0.37667000000000067,-1000000000.0,0.9818181818181818
A,5,15,asiaRatio<=0.80,220,225.23800000000006,0.7507933333333335,0.5549563626662597,0.6409090909090909,2,241.9989999999998,0.3991799999999997,-1000000000.0,1.0
A,5,15,time<=12,200,278.6170000000002,0.928723333333334,0.48713098754555906,0.65,2,303.1299999999999,0.32447999999999944,-1000000000.0,0.9090909090909091
A,5,15,time<=13,203,283.77300000000014,0.9459100000000005,0.4727361190282881,0.6502463054187192,2,313.28599999999983,0.3078133333333328,-1000000000.0,0.9227272727272727
A,5,15,LONG,115,283.23300000000063,0.9441100000000021,0.3112473442389615,0.6608695652173913,4,263.02199999999993,0.3077873988834463,-1000000000.0,0.5227272727272727
A,5,15,SHORT,58,138.21299999999928,0.4607099999999976,0.6044570238047561,0.5,0,250.95000000000005,0.38461333333333336,-1000000000.0,0.4772727272727273
A,5,15,Mon-Wed,127,248.98599999999988,0.8299533333333329,0.45711469914784164,0.6456692913385826,2,248.4989999999998,0.4080677419354845,-1000000000.0,0.5772727272727273
A,5,15,Thu-Fri,93,256.8420000000003,0.8561400000000011,0.31627498011533084,0.6344086021505376,2,272.3699999999999,0.21470333333333352,-1000000000.0,0.42272727272727273
A,5,15,spread<=10%TP,197,225.72500000000014,0.7524166666666671,0.5488585693052329,0.6294416243654822,2,242.48599999999988,0.39171333333333375,-1000000000.0,0.8954545454545455
A,5,15,spread<=15%TP,210,215.23800000000006,0.7174600000000002,0.5821786544565609,0.6333333333333333,2,231.9989999999998,0.432513333333333,-1000000000.0,0.9545454545454546
A,5,15,lowSpread+close,152,289.9010000000003,0.9663366666666676,0.44788212439034353,0.6513157894736842,3,321.0310000000002,0.3024233333333321,-1000000000.0,0.6909090909090909
A,5,15,trend+mom,220,225.23800000000006,0.7507933333333335,0.5549563626662597,0.6409090909090909,2,241.9989999999998,0.3991799999999997,-1000000000.0,1.0
A,5,15,trend+lowSpread,130,149.82800000000043,0.4994266666666681,0.5921338465642739,0.5769230769230769,1,145.2460000000001,0.5158466666666663,-1000000000.0,0.9681818181818181
A,5,15,break+trend,64,141.6970000000008,0.472323333333336,0.5481312583710669,0.4375,0,261.539,0.28575666666666544,-1000000000.0,0.5181818181818182
A,5,15,break+close,85,235.68200000000047,0.7856066666666682,0.4502530373508395,0.5882352941176471,1,297.24,0.18575666666666546,-1000000000.0,0.38636363636363635
A,5,15,prevRoom+trend,198,259.0649999999998,0.8635499999999994,0.48118878582163066,0.6565656565656566,2,278.4739999999997,0.3346133333333334,-1000000000.0,0.9
A,5,15,prevDist+trend,148,145.80800000000045,0.48602666666666816,0.580601737329574,0.5878378378378378,0,238.32299999999987,0.4491799999999997,-1000000000.0,0.9272727272727272
A,5,15,early+trend,203,283.77300000000014,0.9459100000000005,0.4727361190282881,0.6502463054187192,2,313.28599999999983,0.3078133333333328,-1000000000.0,0.9227272727272727
A,5,15,lowSpread+body,136,146.99900000000093,0.4899966666666698,0.5846711533788767,0.5661764705882353,1,227.48599999999988,0.43088999999999944,-1000000000.0,0.85
A,5,15,compression+trend,220,225.23800000000006,0.7507933333333335,0.5549563626662597,0.6409090909090909,2,241.9989999999998,0.3991799999999997,-1000000000.0,1.0
A,5,15,TPspread+close,150,299.9010000000003,0.999670000000001,0.418536473709231,0.6533333333333333,3,341.0310000000002,0.2690899999999988,-1000000000.0,0.6818181818181818
A,5,20,ALL,113,193.46700000000033,0.6448900000000011,0.4245016702709611,0.5752212389380531,1,184.43100000000027,0.38522999999999913,-1000000000.0,1.0
A,5,20,spread<=0.5,109,198.71200000000044,0.6623733333333348,0.4088995844401534,0.5779816513761468,1,198.06900000000041,0.33976999999999863,-1000000000.0,0.8954545454545455
A,5,20,spread<=0.75,103,185.0310000000004,0.6167700000000014,0.4495958925910163,0.5533980582524272,1,195.99500000000035,0.3466833333333322,-1000000000.0,0.9545454545454546
A,5,20,spread<=1.0,104,198.46700000000033,0.6615566666666678,0.409628375865997,0.5576923076923077,1,184.43100000000027,0.38522999999999913,-1000000000.0,0.9681818181818181
A,5,20,spread<=1.25,108,193.46700000000033,0.6448900000000011,0.4245016702709611,0.5648148148148148,1,199.43100000000027,0.3352299999999991,-1000000000.0,0.9818181818181818
A,5,20,body>=0.40,108,191.4120000000005,0.6380400000000016,0.419025274154922,0.5648148148148148,1,196.40700000000038,0.34530999999999873,-1000000000.0,0.8727272727272727
A,5,20,body>=0.60,83,189.64200000000028,0.6321400000000009,0.41361195026700043,0.5301204819277109,1,276.87000000000035,0.32350666666666483,-1000000000.0,0.6863636363636364
A,5,20,close>=0.70,79,189.45200000000045,0.6315066666666682,0.4086702477971668,0.5569620253164557,1,311.20300000000043,0.3211970988142802,-1000000000.0,0.7045454545454546
A,5,20,close>=0.85,109,289.35199999999963,0.9645066666666654,0.3029549731324892,0.6788990825688074,2,330.47399999999993,0.12724494676326445,-1000000000.0,0.4954545454545455
A,5,20,trend>=2,113,193.46700000000033,0.6448900000000011,0.4245016702709611,0.5752212389380531,1,184.43100000000027,0.38522999999999913,-1000000000.0,1.0
A,5,20,trend=3,109,194.7140000000004,0.649046666666668,0.4174181541830971,0.5688073394495413,1,196.01800000000026,0.3466066666666658,-1000000000.0,0.9636363636363636
A,5,20,mom>=0,113,193.46700000000033,0.6448900000000011,0.4245016702709611,0.5752212389380531,1,184.43100000000027,0.38522999999999913,-1000000000.0,1.0
A,5,20,mom>=0.15,113,193.46700000000033,0.6448900000000011,0.4245016702709611,0.5752212389380531,1,184.43100000000027,0.38522999999999913,-1000000000.0,1.0
A,5,20,emaAligned,113,193.46700000000033,0.6448900000000011,0.4245016702709611,0.5752212389380531,1,184.43100000000027,0.38522999999999913,-1000000000.0,1.0
A,5,20,prevRoom>=0,105,193.54200000000014,0.6451400000000005,0.4066277711521186,0.580952380952381,1,181.39100000000008,0.39536333333333307,-1000000000.0,0.9
A,5,20,prevDist>=0.25,103,195.08100000000036,0.6502700000000012,0.4021971623816374,0.5631067961165048,1,194.43100000000027,0.3518966666666658,-1000000000.0,0.9272727272727272
A,5,20,prevDist>=0.50,95,183.40900000000033,0.6113633333333345,0.46146618473093604,0.6,1,184.43100000000027,0.38522999999999913,-1000000000.0,0.7545454545454545
A,5,20,break>=0.05,50,194.29899999999998,0.6476633333333333,0.39111073505816385,0.44,0,291.0580000000002,0.25596333333333177,-1000000000.0,0.5181818181818182
