variant,filter,tp,sl,h,train_score,train_n,train_ev,train_pf,train_wr,train_pos_years
1000,Thu,25.0,25.0,480,1.997178790645886,261,0.8089195402298865,1.2217027791603927,0.5363984674329502,4
1000,ThuFri & HIGH_VOL,30.0,10.0,480,1.9907341077821035,342,0.8078362573099441,1.2167043031036537,0.47953216374269003,4
1000,Thu,12.0,15.0,480,1.983258933790383,261,0.8162605363984722,1.245923760909893,0.5440613026819924,3
1000,Thu,20.0,25.0,480,1.9748926897735275,261,0.7997892720306535,1.2192004217149608,0.5363984674329502,4
1000,BIG_GAP & BIG_PREV_MOVE,20.0,25.0,1440,1.9744065571851017,138,0.8199347826086912,1.1640825524435965,0.47101449275362317,4
1000,BIG_GAP,25.0,15.0,1440,1.9709351324099273,228,0.8315087719298269,1.1899169243684182,0.47368421052631576,3
1000,gap_ratio_range>=0.35,25.0,15.0,1440,1.9709351324099273,228,0.8315087719298269,1.1899169243684182,0.47368421052631576,3
1000,BIG_GAP & BIG_PREV_MOVE,30.0,15.0,480,1.9696850882995667,138,0.8002028985507288,1.2115454611632823,0.463768115942029,4
1000,BIG_GAP & BIG_PREV_MOVE,30.0,25.0,480,1.964648546178911,138,0.8229637681159467,1.2050163281589896,0.4782608695652174,3
1000,gap_ratio_range_Q4,25.0,12.0,480,1.9511788529603464,257,0.8078404669260789,1.2296219695629118,0.48638132295719844,3
1000,HIGH_VOL & BIG_GAP,10.0,30.0,480,1.9437927090902571,198,0.7771111111111131,1.2439425767532564,0.5454545454545454,4
1000,gap_ratio_range>=0.35,20.0,10.0,480,1.9425127527052193,228,0.8026578947368505,1.2332213567685526,0.4692982456140351,3
1000,BIG_GAP,20.0,10.0,480,1.9425127527052193,228,0.8026578947368505,1.2332213567685526,0.4692982456140351,3
1000,ThuFri & HIGH_VOL,15.0,20.0,480,1.9353719646281171,342,0.7832719298245598,1.2155421361988705,0.5175438596491229,4
1000,HIGH_VOL & BIG_GAP,20.0,15.0,1440,1.9276628198436776,198,0.7948636363636411,1.1735335984766215,0.4696969696969697,4
1000,gap_ratio_range_Q4,25.0,8.0,480,1.9188289204328606,257,0.7888521400778268,1.242281956994312,0.45136186770428016,3
1000,gap_ratio_range>=0.35,15.0,15.0,480,1.9130322433454046,228,0.7910175438596545,1.2288156021710297,0.5087719298245614,3
1000,BIG_GAP,15.0,15.0,480,1.9130322433454046,228,0.7910175438596545,1.2288156021710297,0.5087719298245614,3
1000,BIG_GAP,20.0,12.0,1440,1.8905390349810292,228,0.7752368421052678,1.180674270317347,0.4605263157894737,4
1000,gap_ratio_range>=0.35,20.0,12.0,1440,1.8905390349810292,228,0.7752368421052678,1.180674270317347,0.4605263157894737,4
1000,ThuFri & HIGH_VOL,15.0,25.0,480,1.8802992721982739,342,0.7609619883040917,1.208125107461743,0.5175438596491229,4
1000,gap_ratio_range_Q4,25.0,30.0,1440,1.8796089166120806,257,0.7972840466926072,1.1693760508404243,0.48638132295719844,3
1000,BIG_GAP & BIG_PREV_MOVE,20.0,25.0,480,1.8613923838526143,138,0.7589492753623214,1.189069069285912,0.4782608695652174,4
1000,HIGH_VOL & BIG_GAP,30.0,8.0,480,1.8580495916453486,198,0.7652424242424313,1.2320372440619325,0.4393939393939394,3
1000,gap_ratio_range>=0.35,15.0,20.0,480,1.85212647633345,228,0.7480789473684266,1.2084921412977325,0.5175438596491229,4
1000,BIG_GAP,15.0,20.0,480,1.85212647633345,228,0.7480789473684266,1.2084921412977325,0.5175438596491229,4
1000,BIG_GAP,12.0,30.0,1440,1.841643411861202,228,0.7515087719298258,1.1844634063892139,0.5307017543859649,4
1000,gap_ratio_range>=0.35,12.0,30.0,1440,1.841643411861202,228,0.7515087719298258,1.1844634063892139,0.5307017543859649,4
1000,gap_ratio_range_Q4,30.0,20.0,1440,1.839574550690572,257,0.780120622568096,1.1657862922898063,0.47470817120622566,3
1000,gap_ratio_range_Q4,30.0,25.0,1440,1.8387097448661396,257,0.7802762645914413,1.1642459491579706,0.48249027237354086,3
1000,HIGH_VOL & BIG_GAP,12.0,30.0,480,1.8381409028496787,198,0.7581212121212153,1.2267427369909332,0.5353535353535354,3
1000,gap_ratio_range_Q4,20.0,20.0,1440,1.828821044408504,257,0.7754357976653724,1.1650032787536768,0.4785992217898833,3
1000,gap_ratio_range_Q4,20.0,25.0,1440,1.8279675763612109,257,0.7755914396887177,1.163468406813077,0.48638132295719844,3
1000,gap_ratio_range_Q4,15.0,30.0,480,1.825330770942391,257,0.7572801556420272,1.2122998449920215,0.5214007782101168,3
1000,BIG_GAP,30.0,10.0,480,1.8175226754332554,228,0.7516754385965014,1.2184078257855382,0.4692982456140351,3
1000,gap_ratio_range>=0.35,30.0,10.0,480,1.8175226754332554,228,0.7516754385965014,1.2184078257855382,0.4692982456140351,3
