variant,date,side,lot,pts,state,pnl,before,after
0959,2019-05-29,LONG,0.01,-6.616999999999962,TIME,-6.616999999999962,323.6819999999998,317.0649999999998
0959,2019-05-30,SHORT,0.01,-17.22699999999986,TIME,-17.22699999999986,317.0649999999998,299.83799999999997
0959,2019-05-31,LONG,0.01,10.560000000000173,TIME,10.560000000000173,299.83799999999997,310.39800000000014
0959,2019-06-05,LONG,0.01,-1.2639999999998963,TIME,-1.2639999999998963,310.39800000000014,309.13400000000024
0959,2019-06-12,LONG,0.01,2.563000000000102,TIME,2.563000000000102,309.13400000000024,311.69700000000034
0959,2019-06-13,LONG,0.01,17.052999999999884,TIME,17.052999999999884,311.69700000000034,328.7500000000002
0959,2019-06-14,LONG,0.01,-14.554000000000087,TIME,-14.554000000000087,328.7500000000002,314.19600000000014
0959,2019-06-18,LONG,0.01,-0.83400000000006,TIME,-0.83400000000006,314.19600000000014,313.3620000000001
0959,2019-06-20,LONG,0.01,20.0,TP,20.0,313.3620000000001,333.3620000000001
0959,2019-06-25,LONG,0.01,-20.0,SL,-20.0,333.3620000000001,313.3620000000001
0959,2019-06-26,SHORT,0.01,2.5499999999999545,TIME,2.5499999999999545,313.3620000000001,315.91200000000003
0959,2019-07-23,SHORT,0.01,-4.2199999999998,TIME,-4.2199999999998,315.91200000000003,311.69200000000023
0959,2019-08-07,LONG,0.01,20.0,TP,20.0,311.69200000000023,331.69200000000023
0959,2019-08-13,LONG,0.01,-20.0,SL,-20.0,331.69200000000023,311.69200000000023
0959,2019-08-16,SHORT,0.01,1.3100000000001728,TIME,1.3100000000001728,311.69200000000023,313.0020000000004
0959,2019-08-29,LONG,0.01,-20.0,SL,-20.0,313.0020000000004,293.0020000000004
0959,2019-09-10,SHORT,0.01,-2.150000000000091,TIME,-2.150000000000091,293.0020000000004,290.8520000000003
0959,2019-09-11,LONG,0.01,7.900000000000091,TIME,7.900000000000091,290.8520000000003,298.7520000000004
0959,2019-09-20,LONG,0.01,12.002999999999929,TIME,12.002999999999929,298.7520000000004,310.75500000000034
0959,2019-11-15,SHORT,0.01,-4.369999999999891,TIME,-4.369999999999891,310.75500000000034,306.38500000000045
0959,2019-12-24,LONG,0.01,8.309999999999945,TIME,8.309999999999945,306.38500000000045,314.6950000000004
0959,2019-12-31,LONG,0.01,-7.136999999999944,TIME,-7.136999999999944,314.6950000000004,307.55800000000045
0959,2020-01-03,LONG,0.01,7.8400000000001455,TIME,7.8400000000001455,300.0,307.84000000000015
0959,2020-01-08,LONG,0.01,-20.0,SL,-20.0,307.84000000000015,287.84000000000015
0959,2020-01-15,LONG,0.01,0.44299999999998363,TIME,0.44299999999998363,287.84000000000015,288.28300000000013
0959,2020-01-23,SHORT,0.01,-5.619999999999891,TIME,-5.619999999999891,288.28300000000013,282.66300000000024
0959,2020-02-11,SHORT,0.01,2.963000000000193,TIME,2.963000000000193,282.66300000000024,285.62600000000043
0959,2020-02-13,LONG,0.01,-0.2239999999999327,TIME,-0.2239999999999327,285.62600000000043,285.4020000000005
0959,2020-02-21,LONG,0.01,9.582999999999856,TIME,9.582999999999856,285.4020000000005,294.98500000000035
0959,2020-02-25,SHORT,0.01,-3.8099999999999454,TIME,-3.8099999999999454,294.98500000000035,291.1750000000004
0959,2020-02-28,SHORT,0.01,20.0,TP,20.0,291.1750000000004,311.1750000000004
0959,2020-03-10,SHORT,0.01,20.0,TP,20.0,311.1750000000004,331.1750000000004
0959,2020-03-20,LONG,0.01,-20.0,SL,-20.0,331.1750000000004,311.1750000000004
0959,2020-04-17,SHORT,0.01,20.0,TP,20.0,311.1750000000004,331.1750000000004
0959,2020-04-28,SHORT,0.01,-7.6469999999999345,TIME,-7.6469999999999345,331.1750000000004,323.5280000000005
0959,2020-05-21,SHORT,0.01,0.75,TIME,0.75,323.5280000000005,324.2780000000005
0959,2020-05-28,LONG,0.01,2.423000000000002,TIME,2.423000000000002,324.2780000000005,326.7010000000005
0959,2020-07-22,LONG,0.01,15.266000000000076,TIME,15.266000000000076,326.7010000000005,341.96700000000055
0959,2020-07-30,SHORT,0.01,-20.0,SL,-20.0,341.96700000000055,321.96700000000055
0959,2020-07-31,LONG,0.01,-1.3070000000000164,TIME,-1.3070000000000164,321.96700000000055,320.66000000000054
0959,2020-08-11,SHORT,0.01,20.0,TP,20.0,320.66000000000054,340.66000000000054
0959,2020-08-19,SHORT,0.01,20.0,TP,20.0,340.66000000000054,360.66000000000054
0959,2020-09-01,LONG,0.01,-20.0,SL,-20.0,360.66000000000054,340.66000000000054
0959,2020-09-17,SHORT,0.01,-9.784000000000106,TIME,-9.784000000000106,340.66000000000054,330.87600000000043
0959,2020-09-18,LONG,0.01,-4.6340000000000146,TIME,-4.6340000000000146,330.87600000000043,326.2420000000004
0959,2020-09-23,SHORT,0.01,20.0,TP,20.0,326.2420000000004,346.2420000000004
0959,2020-09-30,SHORT,0.01,-8.076999999999998,TIME,-8.076999999999998,346.2420000000004,338.1650000000004
0959,2020-10-09,LONG,0.01,20.0,TP,20.0,338.1650000000004,358.1650000000004
0959,2020-10-13,SHORT,0.01,20.0,TP,20.0,358.1650000000004,378.1650000000004
0959,2020-10-21,LONG,0.01,-0.16399999999998727,TIME,-0.16399999999998727,378.1650000000004,378.00100000000043
0959,2020-11-04,SHORT,0.01,-20.0,SL,-20.0,378.00100000000043,358.00100000000043
0959,2020-11-19,SHORT,0.01,-2.727000000000089,TIME,-2.727000000000089,358.00100000000043,355.27400000000034
0959,2020-12-01,LONG,0.01,20.0,TP,20.0,355.27400000000034,375.27400000000034
0959,2020-12-03,LONG,0.01,-2.9039999999999964,TIME,-2.9039999999999964,375.27400000000034,372.37000000000035
0959,2020-12-09,SHORT,0.01,20.0,TP,20.0,372.37000000000035,392.37000000000035
0959,2020-12-15,LONG,0.01,11.125999999999976,TIME,11.125999999999976,392.37000000000035,403.4960000000003
0959,2020-12-17,LONG,0.02,20.0,TP,40.0,403.4960000000003,443.4960000000003
0959,2021-01-08,SHORT,0.01,20.0,TP,20.0,300.0,320.0
0959,2021-01-12,LONG,0.01,-20.0,SL,-20.0,320.0,300.0
0959,2021-01-20,LONG,0.01,-20.0,SL,-20.0,300.0,280.0
0959,2021-01-22,SHORT,0.01,20.0,TP,20.0,280.0,300.0
0959,2021-01-28,SHORT,0.01,-20.0,SL,-20.0,300.0,280.0
0959,2021-02-02,SHORT,0.01,10.731999999999971,TIME,10.731999999999971,280.0,290.73199999999997
0959,2021-02-04,SHORT,0.01,20.0,TP,20.0,290.73199999999997,310.73199999999997
0959,2021-02-09,LONG,0.01,2.449999999999818,TIME,2.449999999999818,310.73199999999997,313.1819999999998
0959,2021-02-10,LONG,0.01,-2.9329999999999927,TIME,-2.9329999999999927,313.1819999999998,310.2489999999998
0959,2021-03-09,LONG,0.01,20.0,TP,20.0,310.2489999999998,330.2489999999998
0959,2021-03-11,LONG,0.01,-20.0,SL,-20.0,330.2489999999998,310.2489999999998
0959,2021-03-12,SHORT,0.01,-17.82400000000007,TIME,-17.82400000000007,310.2489999999998,292.4249999999997
0959,2021-04-08,LONG,0.01,5.266000000000076,TIME,5.266000000000076,292.4249999999997,297.6909999999998
0959,2021-04-13,SHORT,0.01,-20.0,SL,-20.0,297.6909999999998,277.6909999999998
0959,2021-04-15,LONG,0.01,20.0,TP,20.0,277.6909999999998,297.6909999999998
0959,2021-04-21,LONG,0.01,3.566000000000031,TIME,3.566000000000031,297.6909999999998,301.25699999999983
0959,2021-04-28,SHORT,0.01,-20.0,SL,-20.0,301.25699999999983,281.25699999999983
0959,2021-05-06,LONG,0.01,20.0,TP,20.0,281.25699999999983,301.25699999999983
0959,2021-05-28,SHORT,0.01,-14.957000000000107,TIME,-14.957000000000107,301.25699999999983,286.2999999999997
0959,2021-06-01,LONG,0.01,-20.0,SL,-20.0,286.2999999999997,266.2999999999997
0959,2021-06-03,SHORT,0.01,20.0,TP,20.0,266.2999999999997,286.2999999999997
0959,2021-07-01,LONG,0.01,-2.3940000000000055,TIME,-2.3940000000000055,286.2999999999997,283.9059999999997
0959,2021-07-06,LONG,0.01,-2.09699999999998,TIME,-2.09699999999998,283.9059999999997,281.80899999999974
0959,2021-07-08,SHORT,0.01,-20.0,SL,-20.0,281.80899999999974,261.80899999999974
0959,2021-07-16,SHORT,0.01,10.816000000000031,TIME,10.816000000000031,261.80899999999974,272.6249999999998
0959,2021-07-28,LONG,0.01,14.413000000000011,TIME,14.413000000000011,272.6249999999998,287.0379999999998
0959,2021-07-29,LONG,0.01,9.223000000000184,TIME,9.223000000000184,287.0379999999998,296.26099999999997
0959,2021-08-18,LONG,0.01,-10.003999999999905,TIME,-10.003999999999905,296.26099999999997,286.25700000000006
0959,2021-08-20,LONG,0.01,-7.333999999999833,TIME,-7.333999999999833,286.25700000000006,278.92300000000023
0959,2021-08-25,SHORT,0.01,8.776000000000067,TIME,8.776000000000067,278.92300000000023,287.6990000000003
0959,2021-08-27,LONG,0.01,12.634000000000015,TIME,12.634000000000015,287.6990000000003,300.3330000000003
0959,2021-09-07,SHORT,0.01,20.0,TP,20.0,300.3330000000003,320.3330000000003
0959,2021-09-10,LONG,0.01,-16.577999999999975,TIME,-16.577999999999975,320.3330000000003,303.75500000000034
0959,2021-09-16,SHORT,0.01,20.0,TP,20.0,303.75500000000034,323.75500000000034
0959,2021-09-28,SHORT,0.01,0.11599999999998545,TIME,0.11599999999998545,323.75500000000034,323.8710000000003
0959,2021-10-05,SHORT,0.01,4.4529999999999745,TIME,4.4529999999999745,323.8710000000003,328.3240000000003
0959,2021-10-06,SHORT,0.01,-11.097000000000207,TIME,-11.097000000000207,328.3240000000003,317.2270000000001
0959,2021-10-12,LONG,0.01,0.9859999999998763,TIME,0.9859999999998763,317.2270000000001,318.21299999999997
0959,2021-10-19,LONG,0.01,-2.8640000000000327,TIME,-2.8640000000000327,318.21299999999997,315.34899999999993
0959,2021-10-28,LONG,0.01,-9.30399999999986,TIME,-9.30399999999986,315.34899999999993,306.0450000000001
0959,2021-11-03,SHORT,0.01,20.0,TP,20.0,306.0450000000001,326.0450000000001
0959,2021-11-10,SHORT,0.01,-20.0,SL,-20.0,326.0450000000001,306.0450000000001
0959,2021-11-26,LONG,0.01,-20.0,SL,-20.0,306.0450000000001,286.0450000000001
0959,2021-12-08,LONG,0.01,-4.007000000000062,TIME,-4.007000000000062,286.0450000000001,282.038
0959,2021-12-17,LONG,0.01,-11.644000000000005,TIME,-11.644000000000005,282.038,270.394
0959,2022-01-06,SHORT,0.01,10.826000000000022,TIME,10.826000000000022,300.0,310.826
0959,2022-01-11,LONG,0.01,7.72199999999998,TIME,7.72199999999998,310.826,318.548
0959,2022-02-01,LONG,0.01,-7.732999999999947,TIME,-7.732999999999947,318.548,310.81500000000005
0959,2022-02-24,LONG,0.01,20.0,TP,20.0,310.81500000000005,330.81500000000005
0959,2022-03-08,LONG,0.01,20.0,TP,20.0,330.81500000000005,350.81500000000005
0959,2022-03-15,SHORT,0.01,20.0,TP,20.0,350.81500000000005,370.81500000000005
0959,2022-04-27,SHORT,0.01,20.0,TP,20.0,370.81500000000005,390.81500000000005
0959,2022-04-29,LONG,0.01,-16.023999999999887,TIME,-16.023999999999887,390.81500000000005,374.79100000000017
0959,2022-05-05,LONG,0.01,-20.0,SL,-20.0,374.79100000000017,354.79100000000017
0959,2022-05-25,SHORT,0.01,10.632000000000062,TIME,10.632000000000062,354.79100000000017,365.42300000000023
0959,2022-06-15,LONG,0.01,20.0,TP,20.0,365.42300000000023,385.42300000000023
0959,2022-06-22,SHORT,0.01,-20.0,SL,-20.0,385.42300000000023,365.42300000000023
0959,2022-07-01,SHORT,0.01,-14.163999999999987,TIME,-14.163999999999987,365.42300000000023,351.25900000000024
0959,2022-07-14,SHORT,0.01,20.0,TP,20.0,351.25900000000024,371.25900000000024
0959,2022-07-29,LONG,0.01,-1.3439999999998236,TIME,-1.3439999999998236,371.25900000000024,369.9150000000004
0959,2022-08-04,LONG,0.01,20.0,TP,20.0,369.9150000000004,389.9150000000004
0959,2022-08-25,LONG,0.01,-5.074000000000069,TIME,-5.074000000000069,389.9150000000004,384.84100000000035
0959,2022-09-06,LONG,0.01,-20.0,SL,-20.0,384.84100000000035,364.84100000000035
0959,2022-09-09,LONG,0.01,-6.767999999999802,TIME,-6.767999999999802,364.84100000000035,358.07300000000055
0959,2022-09-15,SHORT,0.01,20.0,TP,20.0,358.07300000000055,378.07300000000055
0959,2022-09-22,SHORT,0.01,-20.0,SL,-20.0,378.07300000000055,358.07300000000055
0959,2022-09-27,LONG,0.01,-14.126000000000204,TIME,-14.126000000000204,358.07300000000055,343.94700000000034
0959,2022-09-30,LONG,0.01,-9.976999999999862,TIME,-9.976999999999862,343.94700000000034,333.9700000000005
0959,2022-10-19,SHORT,0.01,10.604000000000042,TIME,10.604000000000042,333.9700000000005,344.5740000000005
0959,2022-10-26,LONG,0.01,-4.846000000000004,TIME,-4.846000000000004,344.5740000000005,339.7280000000005
0959,2022-11-01,LONG,0.01,7.054999999999836,TIME,7.054999999999836,339.7280000000005,346.78300000000036
0959,2022-11-04,LONG,0.01,20.0,TP,20.0,346.78300000000036,366.78300000000036
0959,2022-11-17,SHORT,0.01,0.9649999999999181,TIME,0.9649999999999181,366.78300000000036,367.7480000000003
0959,2022-11-25,SHORT,0.01,-3.55600000000004,TIME,-3.55600000000004,367.7480000000003,364.19200000000023
0959,2022-11-29,LONG,0.01,0.7240000000001601,TIME,0.7240000000001601,364.19200000000023,364.9160000000004
0959,2022-12-15,SHORT,0.01,11.246000000000095,TIME,11.246000000000095,364.9160000000004,376.1620000000005
0959,2022-12-20,LONG,0.01,20.0,TP,20.0,376.1620000000005,396.1620000000005
0959,2023-01-04,LONG,0.01,-9.2199999999998,TIME,-9.2199999999998,300.0,290.7800000000002
0959,2023-01-11,LONG,0.01,0.5399999999999636,TIME,0.5399999999999636,290.7800000000002,291.32000000000016
0959,2023-01-12,LONG,0.01,16.789999999999964,TIME,16.789999999999964,291.32000000000016,308.1100000000001
0959,2023-01-31,SHORT,0.01,-10.799999999999955,TIME,-10.799999999999955,308.1100000000001,297.3100000000002
0959,2023-02-07,LONG,0.01,9.791999999999916,TIME,9.791999999999916,297.3100000000002,307.1020000000001
0959,2023-02-15,SHORT,0.01,-5.990000000000009,TIME,-5.990000000000009,307.1020000000001,301.1120000000001
0959,2023-02-17,SHORT,0.01,-18.833999999999833,TIME,-18.833999999999833,301.1120000000001,282.27800000000025
0959,2023-03-03,LONG,0.01,12.803000000000111,TIME,12.803000000000111,282.27800000000025,295.08100000000036
0959,2023-03-15,SHORT,0.01,-20.0,SL,-20.0,295.08100000000036,275.08100000000036
0959,2023-03-17,LONG,0.01,20.0,TP,20.0,275.08100000000036,295.08100000000036
0959,2023-03-29,SHORT,0.01,-6.949999999999818,TIME,-6.949999999999818,295.08100000000036,288.13100000000054
0959,2023-04-12,LONG,0.01,4.529999999999973,TIME,4.529999999999973,288.13100000000054,292.6610000000005
0959,2023-04-19,SHORT,0.01,20.0,TP,20.0,292.6610000000005,312.6610000000005
0959,2023-04-21,SHORT,0.01,2.2929999999998927,TIME,2.2929999999998927,312.6610000000005,314.9540000000004
0959,2023-04-27,LONG,0.01,-20.0,SL,-20.0,314.9540000000004,294.9540000000004
0959,2023-05-23,SHORT,0.01,-9.860999999999876,TIME,-9.860999999999876,294.9540000000004,285.09300000000053
0959,2023-05-26,LONG,0.01,-6.106999999999971,TIME,-6.106999999999971,285.09300000000053,278.98600000000056
0959,2023-05-30,SHORT,0.01,-20.0,SL,-20.0,278.98600000000056,258.98600000000056
0959,2023-06-15,SHORT,0.01,-20.0,SL,-20.0,258.98600000000056,238.98600000000056
0959,2023-07-11,LONG,0.01,-1.6299999999998818,TIME,-1.6299999999998818,238.98600000000056,237.35600000000068
0959,2023-07-18,LONG,0.01,20.0,TP,20.0,237.35600000000068,257.3560000000007
0959,2023-07-20,LONG,0.01,-10.120000000000118,TIME,-10.120000000000118,257.3560000000007,247.23600000000056
0959,2023-07-25,LONG,0.01,6.900000000000091,TIME,6.900000000000091,247.23600000000056,254.13600000000065
0959,2023-08-17,LONG,0.01,-5.589999999999918,TIME,-5.589999999999918,254.13600000000065,248.54600000000073
0959,2023-08-23,LONG,0.01,18.420000000000073,TIME,18.420000000000073,248.54600000000073,266.9660000000008
0959,2023-09-08,LONG,0.01,-7.20699999999988,TIME,-7.20699999999988,266.9660000000008,259.7590000000009
0959,2023-09-15,LONG,0.01,3.913000000000011,TIME,3.913000000000011,259.7590000000009,263.67200000000093
0959,2023-10-12,LONG,0.01,-5.560999999999922,TIME,-5.560999999999922,263.67200000000093,258.111000000001
0959,2023-10-13,LONG,0.01,20.0,TP,20.0,258.111000000001,278.111000000001
0959,2023-10-18,LONG,0.01,20.0,TP,20.0,278.111000000001,298.111000000001
0959,2023-11-07,SHORT,0.01,1.349999999999909,TIME,1.349999999999909,298.111000000001,299.4610000000009
0959,2023-11-16,LONG,0.01,20.0,TP,20.0,299.4610000000009,319.4610000000009
0959,2023-11-21,LONG,0.01,11.002999999999929,TIME,11.002999999999929,319.4610000000009,330.46400000000085
0959,2023-12-06,LONG,0.01,-4.739999999999782,TIME,-4.739999999999782,330.46400000000085,325.72400000000107
0959,2023-12-28,LONG,0.01,-20.0,SL,-20.0,325.72400000000107,305.72400000000107
0959,2024-01-11,LONG,0.01,-20.0,SL,-20.0,300.0,280.0
0959,2024-01-16,SHORT,0.01,20.0,TP,20.0,280.0,300.0
0959,2024-01-23,LONG,0.01,-2.4500000000000455,TIME,-2.4500000000000455,300.0,297.54999999999995
0959,2024-02-22,LONG,0.01,-10.060999999999922,TIME,-10.060999999999922,297.54999999999995,287.48900000000003
0959,2024-03-12,SHORT,0.01,20.0,TP,20.0,287.48900000000003,307.48900000000003
0959,2024-03-21,LONG,0.01,-20.0,SL,-20.0,307.48900000000003,287.48900000000003
0959,2024-04-05,SHORT,0.01,-20.0,SL,-20.0,287.48900000000003,267.48900000000003
0959,2024-04-12,LONG,0.01,20.0,TP,20.0,267.48900000000003,287.48900000000003
0959,2024-04-18,LONG,0.01,20.0,TP,20.0,287.48900000000003,307.48900000000003
0959,2024-04-23,SHORT,0.01,-20.0,SL,-20.0,307.48900000000003,287.48900000000003
0959,2024-04-30,SHORT,0.01,20.0,TP,20.0,287.48900000000003,307.48900000000003
0959,2024-05-10,LONG,0.01,-8.539999999999964,TIME,-8.539999999999964,307.48900000000003,298.94900000000007
0959,2024-05-21,SHORT,0.01,-20.0,SL,-20.0,298.94900000000007,278.94900000000007
0959,2024-06-06,LONG,0.01,20.0,TP,20.0,278.94900000000007,298.94900000000007
0959,2024-06-20,LONG,0.01,20.0,TP,20.0,298.94900000000007,318.94900000000007
0959,2024-06-25,SHORT,0.01,9.693000000000211,TIME,9.693000000000211,318.94900000000007,328.6420000000003
0959,2024-07-03,LONG,0.01,20.0,TP,20.0,328.6420000000003,348.6420000000003
0959,2024-07-05,LONG,0.01,20.0,TP,20.0,348.6420000000003,368.6420000000003
0959,2024-07-11,LONG,0.01,20.0,TP,20.0,368.6420000000003,388.6420000000003
0959,2024-07-18,LONG,0.01,-20.0,SL,-20.0,388.6420000000003,368.6420000000003
0959,2024-07-19,SHORT,0.01,20.0,TP,20.0,368.6420000000003,388.6420000000003
0959,2024-07-25,SHORT,0.01,2.063000000000102,TIME,2.063000000000102,388.6420000000003,390.7050000000004
0959,2024-08-02,LONG,0.01,-20.0,SL,-20.0,390.7050000000004,370.7050000000004
0959,2024-08-08,LONG,0.01,20.0,TP,20.0,370.7050000000004,390.7050000000004
0959,2024-08-28,SHORT,0.01,-8.670000000000073,TIME,-8.670000000000073,390.7050000000004,382.0350000000003
0959,2024-08-29,LONG,0.01,0.5199999999999818,TIME,0.5199999999999818,382.0350000000003,382.5550000000003
0959,2024-09-20,LONG,0.01,15.778999999999996,TIME,15.778999999999996,382.5550000000003,398.3340000000003
0959,2024-10-16,LONG,0.01,3.480000000000018,TIME,3.480000000000018,398.3340000000003,401.8140000000003
0959,2024-10-18,LONG,0.02,13.300000000000182,TIME,26.600000000000364,401.8140000000003,428.41400000000067
0959,2024-10-22,LONG,0.02,15.050000000000182,TIME,30.100000000000364,428.41400000000067,458.51400000000103
0959,2024-10-24,LONG,0.02,-3.3200000000001637,TIME,-6.640000000000327,458.51400000000103,451.8740000000007
0959,2024-10-29,LONG,0.02,20.0,TP,40.0,451.8740000000007,491.8740000000007
0959,2024-11-06,SHORT,0.02,20.0,TP,40.0,491.8740000000007,531.8740000000007
0959,2024-11-22,LONG,0.02,19.059999999999945,TIME,38.11999999999989,531.8740000000007,569.9940000000006
0959,2024-11-27,LONG,0.02,-20.0,SL,-40.0,569.9940000000006,529.9940000000006
0959,2024-11-29,LONG,0.02,-10.86999999999989,TIME,-21.73999999999978,529.9940000000006,508.2540000000008
0959,2024-12-19,LONG,0.02,-20.0,SL,-40.0,508.2540000000008,468.2540000000008
0959,2025-01-21,LONG,0.01,20.0,TP,20.0,300.0,320.0
0959,2025-01-24,LONG,0.01,-3.1970000000001164,TIME,-3.1970000000001164,320.0,316.8029999999999
0959,2025-02-05,LONG,0.01,-8.940000000000055,TIME,-8.940000000000055,316.8029999999999,307.86299999999983
0959,2025-02-18,LONG,0.01,20.0,TP,20.0,307.86299999999983,327.86299999999983
