key,family,variant,exit,tp,sl,rr,horizon_min,train_score,train_n,train_R,train_evR,train_wr,train_pf,train_ddR,train_streak,train_pos_years,oos_n,oos_R,oos_evR,oos_wr,oos_pf,oos_ddR,oos_streak,oos_pos_years,all_n,all_R,all_evR,all_pf,n_2018,R_2018,wr_2018,n_2019,R_2019,wr_2019,n_2020,R_2020,wr_2020,n_2021,R_2021,wr_2021,n_2022,R_2022,wr_2022,n_2023,R_2023,wr_2023,n_2024,R_2024,wr_2024,n_2025,R_2025,wr_2025,n_2026,R_2026,wr_2026,balance
prevclose_cont_840|all|TP30_SL25|H1440,prevclose_cont_840,all,TP30_SL25,30.0,25.0,1.2,1440,0.2670549529318621,1304,10.36807999999995,0.0079509815950919,0.4723926380368098,1.0426256612723364,17.905840000000087,8,3,949,43.26392000000008,0.0455889567966281,0.4994731296101159,1.1367938428491824,25.699719999999903,8,4,2253,53.632000000000026,0.0238047048379938,1.0958558844524802,260,-4.872960000000037,0.4076923076923077,261,-7.017040000000033,0.4521072796934866,262,7.334080000000112,0.4961832061068702,261,7.304519999999925,0.4980842911877394,260,7.619479999999985,0.5076923076923077,260,2.842919999999932,0.4923076923076923,262,12.218360000000128,0.5267175572519084,261,6.977440000000026,0.475095785440613,166,21.225200000000008,0.5060240963855421,-0.016567216159883345
asia_mid_cont_840|all|TP40_SL30|H480,asia_mid_cont_840,all,TP40_SL30,40.0,30.0,1.3333333333333333,480,0.2295677080777019,1305,7.993133333333205,0.0061250063856959,0.4704980842911877,1.0479308850525446,10.752200000000022,14,2,949,14.331366666666664,0.0151015454864769,0.4720758693361433,1.0569580794597406,19.10480000000004,8,3,2254,22.32449999999987,0.0099043921916592,1.0533598623503817,261,-1.5059000000000042,0.4521072796934866,261,-3.2062000000000586,0.425287356321839,262,4.390599999999977,0.4770992366412214,261,-1.86003333333336,0.475095785440613,260,10.174666666666653,0.5230769230769231,260,0.2541666666666211,0.4269230769230769,262,2.816000000000062,0.4770992366412214,261,-0.9659666666668008,0.4942528735632184,166,12.227166666666784,0.5,-0.026642957408071797
asia_mid_cont_600|all|TP30_SL25|H480,asia_mid_cont_600,all,TP30_SL25,30.0,25.0,1.2,480,-0.1680918190459655,1305,0.1213200000000043,9.296551724138262e-05,0.4628352490421455,1.0006001087437408,22.104679999999934,9,2,949,8.21207999999979,0.0086534035827184,0.4868282402528978,1.030051404527193,23.275880000000143,11,3,2254,8.333399999999786,0.0036971606033716,1.0175280911354727,261,-3.169199999999991,0.4559386973180077,261,-11.105519999999968,0.4061302681992337,262,4.190160000000104,0.4961832061068702,261,13.24451999999992,0.475095785440613,260,-3.038640000000061,0.4807692307692308,260,-7.552840000000089,0.4384615384615384,262,6.506639999999935,0.5305343511450382,261,3.34067999999992,0.4980842911877394,166,5.917600000000014,0.4759036144578313,-0.04974361285570834
