strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_1000close_to_1001,12.0,20.0,120,-0.4639888256577239,1291,-475.2419999999977,-0.3681192873741268,0.47095274980635166,0.7812918929142914,1263
prevclose_1000close_to_1001,25.0,8.0,120,-0.4648802175433511,1291,-476.347999999997,-0.36897598760650424,0.4701781564678544,0.7797599287609277,1184
prevclose_1000close_to_1001,20.0,8.0,240,-0.4664266273345563,1291,-472.14299999999616,-0.3657188226181225,0.4469403563129357,0.8261084621963081,1093
prevclose_1000close_to_1001,5.0,5.0,1440,-0.4670428058126691,1291,-468.6499999999992,-0.3630131680867538,0.46475600309837334,0.859717885228786,71
prevclose_1000close_to_1001,8.0,5.0,240,-0.4682526532167036,1291,-475.9249999999972,-0.36864833462432006,0.4268009295120062,0.8105636936666567,776
prevclose_1000close_to_1001,6.0,5.0,240,-0.46963391874774474,1291,-477.92599999999675,-0.3701982958946528,0.4384198295894655,0.8058029220214589,689
prevclose_1000close_to_1001,25.0,15.0,120,-0.4704419259438431,1291,-482.2969999999975,-0.37358404337722506,0.47095274980635166,0.7777999431481296,1272
prevclose_1000close_to_1001,25.0,5.0,240,-0.4713926383467554,1291,-479.00499999999556,-0.37103408210689043,0.42215336948102244,0.8114501692404057,897
prevclose_1000close_to_1001,4.0,8.0,480,-0.4718035935064818,1291,-473.8259999999989,-0.36702246320681553,0.5801704105344694,0.8564690786293037,255
prevclose_1000close_to_1001,25.0,20.0,120,-0.47267356128708926,1291,-484.69499999999744,-0.37544151820294147,0.47095274980635166,0.7769415877302353,1282
prevclose_1000close_to_1001,30.0,8.0,240,-0.4738854112749881,1291,-480.0589999999961,-0.371850503485667,0.4469403563129357,0.823192978088201,1102
prevclose_1000close_to_1001,4.0,8.0,240,-0.4747246758977073,1291,-483.4709999999975,-0.37449341595662083,0.4988381099922541,0.802934756690329,703
prevclose_1000close_to_1001,15.0,8.0,240,-0.4748851650827545,1291,-481.12099999999646,-0.3726731216111514,0.4469403563129357,0.8228018406295337,1077
prevclose_1000close_to_1001,5.0,10.0,240,-0.4758932429464119,1291,-483.33099999999786,-0.3743849728892315,0.48024786986831913,0.8134001955832777,861
prevclose_1000close_to_1001,4.0,10.0,240,-0.4789779707682715,1291,-487.86299999999824,-0.3778954298993015,0.5011618900077459,0.8024643819792074,767
prevclose_1000close_to_1001,5.0,8.0,1440,-0.47920509235284753,1291,-478.45399999999813,-0.37060728117738045,0.5639039504260264,0.8790799589565257,155
prevclose_1000close_to_1001,5.0,5.0,480,-0.4797847291077413,1291,-482.85900000000015,-0.37401936483346254,0.45701006971340047,0.8483413498232016,174
prevclose_1000close_to_1001,25.0,10.0,480,-0.48231926713594375,1291,-478.60899999999424,-0.3707273431448445,0.43067389620449265,0.9030242256571284,874
prevclose_1000close_to_1001,10.0,8.0,480,-0.4855808635506809,1291,-483.524999999996,-0.3745352439968985,0.4430673896204493,0.8894673171641646,519
prevclose_1000close_to_1001,25.0,8.0,240,-0.4876775247631186,1291,-494.7299999999959,-0.3832145623547606,0.4469403563129357,0.81778960929714,1100
prevclose_1000close_to_1001,6.0,8.0,480,-0.4885577889022707,1291,-488.6089999999974,-0.3784732765298198,0.5058094500387297,0.8725940709616578,384
prevclose_1000close_to_1001,5.0,12.0,240,-0.4897887091788764,1291,-497.9409999999991,-0.3857017815646779,0.482571649883811,0.8095912380177404,894
prevclose_1000close_to_1001,20.0,10.0,240,-0.490079209935662,1291,-497.00999999999704,-0.38498063516653525,0.4492641363284276,0.8189911271017287,1167
