strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
london_us_same1530,6.0,12.0,1440,-0.5269763874565616,1291,-525.2029999999947,-0.4068187451587876,0.5770720371804803,0.8860774759841119,344
london_us_same1530,10.0,30.0,1440,-0.5271019890902782,1291,-522.0669999999911,-0.40438962044925725,0.5437645236250969,0.910352509824758,782
london_us_same1530,12.0,8.0,120,-0.5292435330931407,1291,-533.2140000000009,-0.41302401239349407,0.4546862896979086,0.8441605127954827,875
london_us_same1530,4.0,5.0,480,-0.5309076933523528,1291,-538.8869999999984,-0.4174182804027873,0.49806351665375675,0.8156524398504117,158
london_us_same1530,6.0,5.0,120,-0.5314107982693245,1291,-539.6879999999987,-0.4180387296669239,0.4345468628969791,0.813599749664804,459
london_us_same1530,4.0,15.0,480,-0.532072530029036,1291,-535.1769999999992,-0.414544539116963,0.6312935708752905,0.8505333913872593,429
london_us_same1530,25.0,25.0,120,-0.5332418088369861,1291,-535.8229999999994,-0.4150449264136324,0.4740511231603408,0.8543428065343395,1249
london_us_same1530,10.0,8.0,1440,-0.5333328554408051,1291,-530.7929999999956,-0.41114872192098806,0.43919442292796285,0.8915323847945533,358
london_us_same1530,15.0,20.0,120,-0.5335838555488258,1291,-536.4299999999982,-0.4155151045700993,0.4748257164988381,0.8524509675831125,1173
london_us_same1530,10.0,20.0,480,-0.5344513714509346,1291,-532.5319999999947,-0.41249573973663417,0.49961270333075136,0.8869592092672179,892
london_us_same1530,8.0,5.0,120,-0.5345467938706876,1291,-542.0929999999998,-0.4199016266460107,0.4144074360960496,0.8190858997647519,547
london_us_same1530,10.0,15.0,480,-0.5357452131804002,1291,-533.993999999997,-0.4136281951975189,0.4941905499612703,0.8857013574079524,816
london_us_same1530,10.0,8.0,120,-0.5365896243487956,1291,-541.042000000002,-0.4190875290472517,0.4601084430673896,0.8411280734266068,826
london_us_same1530,6.0,20.0,1440,-0.5373519171279051,1291,-535.1379999999938,-0.41451432997675736,0.6103795507358637,0.8890229717127189,484
london_us_same1530,4.0,20.0,480,-0.5374860143614599,1291,-540.6619999999975,-0.41879318357861933,0.6367157242447715,0.8502490162466454,481
london_us_same1530,4.0,20.0,1440,-0.5375196172354302,1291,-538.6039999999953,-0.41719907048799015,0.6870642912470952,0.865202407618286,333
london_us_same1530,30.0,20.0,240,-0.5378252709724236,1291,-536.7659999999942,-0.4157753679318313,0.4810224632068164,0.8806431004873985,1201
london_us_same1530,15.0,10.0,120,-0.538653273494214,1291,-542.3009999999999,-0.4200627420604182,0.4616576297443842,0.8469487023684101,1006
london_us_same1530,10.0,25.0,120,-0.5395844745477263,1291,-542.78,-0.42043377226955847,0.48412083656080557,0.8501983675215443,1084
london_us_same1530,20.0,5.0,480,-0.5404979252884711,1291,-542.7149999999992,-0.42038342370255555,0.3423702556158017,0.8571781960002055,511
london_us_same1530,12.0,25.0,120,-0.5408063947158924,1291,-543.9709999999989,-0.42135631293570786,0.47792408985282725,0.8504684380870595,1141
london_us_same1530,30.0,8.0,480,-0.5419830632069452,1291,-540.801999999997,-0.4189016266460085,0.412858249419055,0.8814582856581721,782
london_us_same1530,12.0,15.0,240,-0.5426717526270204,1291,-542.6459999999956,-0.42032997676219647,0.4903175832687839,0.8731838029294731,987
london_us_same1530,5.0,5.0,120,-0.5428897226096336,1291,-552.838999999999,-0.42822540666150194,0.4562354763749032,0.8032987825879047,402
london_us_same1530,12.0,10.0,120,-0.5434252519523801,1291,-547.3910000000003,-0.4240054221533697,0.46398140975987606,0.8449408207507376,959
london_us_same1530,12.0,5.0,240,-0.5450195014394554,1291,-549.7289999999987,-0.4258164213787751,0.37955073586367155,0.8398202188260321,521
london_us_same1530,30.0,12.0,240,-0.5472010012685389,1291,-546.9899999999961,-0.42369481022462907,0.4686289697908598,0.8744940088723121,1057
london_us_same1530,12.0,12.0,120,-0.5478790720754061,1291,-551.6869999999994,-0.4273330751355534,0.4701781564678544,0.8462672605083139,1016
london_us_same1530,5.0,20.0,1440,-0.5492570986549055,1291,-548.6229999999941,-0.4249597211463936,0.6436870642912471,0.8774764147519728,408
london_us_same1530,15.0,12.0,120,-0.551540345530419,1291,-555.4309999999991,-0.43023315259488704,0.4678543764523625,0.8458706090213111,1064
london_us_same1530,10.0,12.0,120,-0.5562364502572568,1291,-560.5340000000006,-0.4341859024012398,0.4756003098373354,0.8433061542142914,961
london_us_same1530,10.0,15.0,240,-0.5579775735274446,1291,-558.6899999999955,-0.43275755228504686,0.4949651432997676,0.8680612544914182,903
london_us_same1530,10.0,10.0,120,-0.5582976837741621,1291,-563.0990000000011,-0.4361727343144857,0.4694035631293571,0.8399765037006385,907
london_us_same1530,12.0,10.0,1440,-0.5591464683886754,1291,-555.6289999999931,-0.4303865220759048,0.45701006971340047,0.8975184377873855,503
london_us_same1530,6.0,15.0,120,-0.5609537130917821,1291,-566.7999999999963,-0.4390395042602605,0.5135553834237025,0.833051748067195,822
london_us_same1530,20.0,30.0,120,-0.5624763650592938,1291,-566.1189999999992,-0.43851200619674613,0.4740511231603408,0.8480795766873175,1244
london_us_same1530,15.0,25.0,120,-0.5635255361601682,1291,-567.5989999999986,-0.4396584043377216,0.4748257164988381,0.8452048040048286,1190
london_us_same1530,4.0,15.0,240,-0.5640288656353358,1291,-570.1089999999958,-0.44160263361734764,0.6127033307513555,0.8316949857056667,529
london_us_same1530,4.0,5.0,1440,-0.5656767129465132,1291,-574.2999999999986,-0.44484895429899196,0.49806351665375675,0.814845741323091,53
london_us_same1530,8.0,5.0,1440,-0.5657078938824879,1291,-568.720999999998,-0.44052749806351504,0.36793183578621225,0.8524806944123458,159
london_us_same1530,15.0,5.0,240,-0.5666794418160781,1291,-572.303999999998,-0.4433028659953509,0.37257939581719596,0.8349364641059266,563
london_us_same1530,15.0,15.0,480,-0.5675645901602021,1291,-565.9519999999977,-0.43838264910921587,0.4678543764523625,0.884035497163137,961
london_us_same1530,30.0,8.0,240,-0.5695858399110771,1291,-571.4399999999985,-0.4426336173508896,0.4384198295894655,0.8604332177929576,868
