strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits,oos_n,oos_net_points,oos_ev_points,oos_wr,oos_pf,oos_time_exits,oos_compound_final,oos_compound_dd,oos_stalled,full_net_points,full_ev_points,full_wr,full_pf,robust_score
prevclose_1000close_to_1001,4.0,8.0,120,-0.43686974295184916,1291,-447.35199999999804,-0.3465158791634377,0.49264136328427577,0.7822486866103628,896,949,-264.4930000000063,-0.2787070600632311,0.5542676501580611,0.8729942036765882,347,76.31499999999733,0.802823488072269,True,-711.8450000000043,-0.3177879464285734,0.51875,0.8279297471756921,-2.5731481953975543
prevclose_1000close_to_1001,25.0,8.0,480,-0.3251743211397683,1291,-320.39699999999425,-0.24817738187451144,0.4120836560805577,0.930748870227702,757,949,-116.83500000000095,-0.12311380400421595,0.33192834562697576,0.9751681492593267,269,76.73399999999901,0.8196403807733008,True,-437.2319999999952,-0.195192857142855,0.378125,0.9531452235308647,-2.5928981501369273
prevclose_1000close_to_1001,30.0,5.0,120,-0.3597143141965813,1291,-364.8079999999968,-0.2825778466305165,0.4608830364058869,0.8189226631087353,1025,949,-252.8080000000068,-0.26639409905164046,0.37407797681770283,0.8936928822320058,521,49.803999999997586,0.8482986753090955,True,-617.6160000000036,-0.27572142857143017,0.42410714285714285,0.8594008665198783,-3.0681351855297265
prevclose_1000close_to_1001,20.0,5.0,120,-0.36342248474362765,1291,-368.75799999999685,-0.28563749031758084,0.4608830364058869,0.8169620277040279,1023,949,-262.8140000000076,-0.2769378292940017,0.37829293993677554,0.8885479822449569,504,49.803999999997586,0.8482986753090955,True,-631.5720000000044,-0.2819517857142877,0.42589285714285713,0.8555662073974593,-3.0681351855297265
prevclose_1000close_to_1001,25.0,5.0,120,-0.3737747319940775,1291,-379.8079999999968,-0.29419674670797585,0.4608830364058869,0.8114772122047831,1025,949,-250.29100000000744,-0.26374183350896463,0.3761854583772392,0.8943068488499778,516,49.803999999997586,0.8482986753090955,True,-630.0990000000043,-0.28129419642857334,0.425,0.8562318492706844,-3.0681351855297265
prevclose_1000close_to_1001,15.0,5.0,120,-0.3652272439629686,1291,-370.68199999999683,-0.2871278079008496,0.4608830364058869,0.8160070245347476,1017,949,-261.27900000000795,-0.2753203371970579,0.3856691253951528,0.8875295888107664,491,49.23899999999753,0.850019646485113,True,-631.9610000000048,-0.28212544642857357,0.4290178571428571,0.8543111350047388,-3.0821259519660122
prevclose_1000close_to_1001,6.0,5.0,120,-0.34982819855293024,1291,-354.4979999999964,-0.2745917893106091,0.4678543764523625,0.8219809787234701,896,949,-175.47700000000577,-0.18490727081138647,0.4488935721812434,0.915065444481335,336,49.60799999999699,0.8572485058113013,True,-529.9750000000022,-0.23659598214285812,0.45982142857142855,0.8693798330201171,-3.085503122325637
prevclose_1000close_to_1001,12.0,5.0,120,-0.36863905767900096,1291,-374.32199999999693,-0.2899473276529798,0.4608830364058869,0.8142002617820552,1007,949,-255.96600000000694,-0.2697218124341485,0.3898840885142255,0.8889567094890825,456,48.22199999999725,0.8531173946019449,True,-630.2880000000039,-0.28137857142857314,0.43080357142857145,0.8540916913324221,-3.107643218100539
prevclose_1000close_to_1001,8.0,5.0,120,-0.3613195771458199,1291,-366.6099999999967,-0.28397366382648853,0.4632068164213788,0.817110068699089,963,949,-229.2820000000056,-0.24160379346681307,0.41517386722866173,0.8954416171385212,393,48.054999999997335,0.8587253383036526,True,-595.8920000000023,-0.26602321428571535,0.44285714285714284,0.8580330680897695,-3.1195242938364878
prevclose_1000close_to_1001,4.0,5.0,120,-0.34508815062798825,1291,-350.0809999999972,-0.2711704105344672,0.48412083656080557,0.817763338719351,755,949,-285.5500000000038,-0.300895679662807,0.4910432033719705,0.8502612496775002,250,48.97399999999698,0.8767701675809043,True,-635.631000000001,-0.28376383928571475,0.4870535714285714,0.8339527148817713,-3.1276481809863856
prevclose_1000close_to_1001,10.0,5.0,120,-0.3677592472618423,1291,-373.3829999999966,-0.28921998450813063,0.4608830364058869,0.8146663470086427,991,949,-204.79800000000637,-0.21580400421496984,0.3993677555321391,0.90957151580902,420,46.85099999999852,0.8661984903742113,True,-578.181000000003,-0.2581165178571442,0.4348214285714286,0.8648921672270243,-3.156107857043731
