strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_0959_to_1000,15.0,10.0,240,-0.45132195399011754,1291,-455.8389999999954,-0.35308985282726213,0.45313710302091403,0.8346212759411612,1146
prevclose_0959_to_1000,25.0,15.0,240,-0.45313428766947017,1291,-457.6299999999942,-0.3544771494965098,0.4562354763749032,0.8349520270609015,1241
prevclose_0959_to_1000,5.0,8.0,240,-0.4541661922577979,1291,-460.53899999999385,-0.35673044151819816,0.4817970565453137,0.8194065271659403,799
prevclose_0959_to_1000,8.0,5.0,240,-0.4563338574484906,1291,-463.0239999999951,-0.3586553059643649,0.42835011618900076,0.8170397860543355,765
prevclose_0959_to_1000,20.0,15.0,240,-0.4573670783144674,1291,-462.0989999999945,-0.3579388071262544,0.4562354763749032,0.8333402459471965,1235
prevclose_0959_to_1000,8.0,8.0,480,-0.4576195880895922,1291,-455.5649999999994,-0.35287761425251696,0.4701781564678544,0.8904671444711355,451
prevclose_0959_to_1000,15.0,15.0,240,-0.4581341087845847,1291,-462.9099999999946,-0.35856700232377586,0.45701006971340047,0.8330418511648425,1220
prevclose_0959_to_1000,5.0,5.0,240,-0.46181075015082973,1291,-469.8819999999955,-0.3639674670797796,0.45313710302091403,0.8064727640858358,619
prevclose_0959_to_1000,30.0,30.0,240,-0.46339851729175674,1291,-468.3659999999936,-0.3627931835786163,0.4562354763749032,0.8319230206099464,1283
prevclose_0959_to_1000,10.0,15.0,480,-0.4643038968389372,1291,-460.8140000000001,-0.35694345468628974,0.48876839659178933,0.9023315100174983,790
prevclose_0959_to_1000,25.0,30.0,240,-0.46639734181822956,1291,-471.53699999999367,-0.3652494190549912,0.4562354763749032,0.8307850812598528,1280
prevclose_0959_to_1000,15.0,10.0,480,-0.46701925335991,1291,-463.31000000000085,-0.3588768396591796,0.4415182029434547,0.9040071836630507,754
prevclose_0959_to_1000,6.0,5.0,240,-0.46710059908127954,1291,-474.9209999999946,-0.36787064291246674,0.43764523625096824,0.8092243136054551,671
prevclose_0959_to_1000,10.0,10.0,240,-0.468012727068772,1291,-473.57699999999477,-0.3668295894655265,0.4546862896979086,0.8274943503112994,1086
prevclose_0959_to_1000,30.0,25.0,240,-0.46848250288409177,1291,-473.70099999999366,-0.3669256390394993,0.4562354763749032,0.8303333403773943,1280
prevclose_0959_to_1000,15.0,8.0,1440,-0.46898047530536235,1291,-464.18399999999656,-0.3595538342370229,0.4004647560030984,0.9130202265861854,450
prevclose_0959_to_1000,20.0,30.0,240,-0.4706205253850614,1291,-476.00599999999395,-0.3687110766847358,0.4562354763749032,0.8291813439670216,1274
prevclose_0959_to_1000,15.0,12.0,480,-0.47110582561772807,1291,-467.20200000000045,-0.3618915569326107,0.45313710302091403,0.9053618405260658,840
prevclose_0959_to_1000,10.0,20.0,240,-0.47131128097925595,1291,-476.88899999999353,-0.3693950426026286,0.45933384972889235,0.8277011867178383,1183
prevclose_0959_to_1000,15.0,30.0,240,-0.47138577886166355,1291,-476.8169999999941,-0.36933927188225724,0.45701006971340047,0.8288842921524303,1259
prevclose_0959_to_1000,25.0,25.0,240,-0.4714787261048811,1291,-476.8719999999937,-0.3693818745158743,0.4562354763749032,0.8291975754588837,1277
