strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits,oos_n,oos_net_points,oos_ev_points,oos_wr,oos_pf,oos_time_exits,oos_compound_final,oos_compound_dd,oos_stalled,full_net_points,full_ev_points,full_wr,full_pf,robust_score
london_us_1531,30.0,30.0,1440,0.1636413208744767,1291,157.46200000000385,0.12196901626646309,0.4965143299767622,1.0249891132262563,1164,937,-1683.407999999998,-1.7965933831376715,0.4578441835645678,0.8186829751403845,544,299.13200000000097,0.19093599043615894,True,-1525.9459999999942,-0.6848949730700153,0.48025134649910234,0.9020923150719204,-0.2893015127677468
london_us_1531,15.0,30.0,1440,-0.1221042016485587,1291,-118.81099999999651,-0.09203020914019869,0.512006196746708,0.9803517602316432,956,937,-1353.9929999999986,-1.445029882604054,0.5421558164354322,0.8268735125461733,358,299.5950000000005,0.19302749031670627,True,-1472.803999999995,-0.6610430879712724,0.524685816876122,0.8937963476945839,-0.29089214754601406
london_us_1531,20.0,30.0,1440,-0.008594071994026576,1291,-8.323999999996204,-0.006447714949648493,0.5019364833462432,0.9986593984719019,1068,937,-1462.5069999999982,-1.5608399146211294,0.5005336179295624,0.8286822996687758,440,299.8240000000005,0.19915594908983975,True,-1470.8309999999944,-0.6601575403949705,0.501346499102334,0.9002553579911526,-0.29932076245764894
london_us_1531,12.0,30.0,1440,-0.31840017284299094,1291,-312.4089999999967,-0.241989930286597,0.5243996901626646,0.9472738282857304,870,937,-1065.2559999999974,-1.136879402347916,0.5880469583778015,0.8475564302775485,307,298.49200000000087,0.20583414924864704,True,-1377.664999999994,-0.6183415619389561,0.5511669658886894,0.8933117209929569,-0.313790566725673
london_us_1531,25.0,30.0,1440,-0.11442977171302955,1291,-111.28799999999615,-0.08620294345468331,0.4965143299767622,0.9823386694394619,1139,937,-1656.9129999999982,-1.7683169690501581,0.47385272145144075,0.8169653021120352,496,289.8010000000006,0.21958464165109157,True,-1768.2009999999943,-0.7936270197486509,0.486983842010772,0.8848353394434445,-0.36396495659658323
london_us_1531,12.0,25.0,1440,-0.31334029065275576,1291,-307.38999999999646,-0.2381022463206789,0.5236250968241674,0.9479714554739488,833,937,-981.3029999999969,-1.0472817502668057,0.5731056563500534,0.8546428384154121,272,248.79600000000073,0.30925688394329465,True,-1288.6929999999934,-0.5784079892280042,0.5444344703770198,0.8982001142105028,-0.6510345170057729
london_us_1531,25.0,25.0,1440,-0.10102163149892815,1291,-98.19799999999555,-0.07606351665375333,0.4957397366382649,0.9843660644347794,1097,937,-1479.6569999999974,-1.57914300960512,0.4589114194236926,0.8275598124488023,453,243.87600000000066,0.31993140084493943,True,-1577.854999999993,-0.7081934470376988,0.48025134649910234,0.893831336589158,-0.6870196765274372
london_us_1531,30.0,25.0,1440,0.1773403171380822,1291,170.55200000000445,0.13210844306739308,0.4957397366382649,1.0271532921090012,1122,937,-1421.2419999999975,-1.516800426894341,0.44610458911419426,0.8378071795248688,498,242.43600000000083,0.32509499881686293,True,-1250.689999999993,-0.5613509874326719,0.4748653500897666,0.9168631436219793,-0.7006872148620863
london_us_1531,20.0,25.0,1440,0.002089507091308178,1291,2.0230000000044583,0.0015670023237834689,0.5011618900077459,1.0003267249721897,1027,937,-1336.0469999999978,-1.4258772678761982,0.48452508004268946,0.836084988415935,398,236.91900000000055,0.33953417058110075,True,-1334.0239999999933,-0.598754039497304,0.49416517055655296,0.9069887169721764,-0.74536541996203
london_us_1531,15.0,25.0,1440,-0.10678907601211964,1291,-103.84599999999614,-0.08043841982958648,0.5112316034082107,0.9827638175274419,918,937,-1171.8099999999977,-1.2505976520811075,0.528281750266809,0.8430199814915736,319,227.89900000000034,0.36694370524280645,True,-1275.6559999999938,-0.5725565529622952,0.5184021543985637,0.9054340561226764,-0.8252954841678227
london_us_1531,15.0,20.0,480,-0.3560494074978247,1291,-351.24299999999334,-0.27207048799379807,0.47714949651433,0.9259981130986278,1052,937,-994.4170000000031,-1.0612774813233758,0.49306296691568835,0.8389091823922188,412,193.92899999999986,0.4010784534754805,True,-1345.6599999999964,-0.6039766606822247,0.4838420107719928,0.87676459579793,-1.0379080421743359
london_us_1531,10.0,20.0,1440,-0.14429394767005485,1291,-140.61999999999762,-0.10892331525948692,0.5414407436096049,0.9741890152619246,703,937,-846.0099999999982,-0.9028922091782264,0.5827107790821772,0.8572160565566255,203,197.9300000000003,0.4183507644927424,True,-986.6299999999958,-0.4428321364452405,0.5587971274685817,0.9132493708440587,-1.0433951885626693
london_us_1531,30.0,20.0,480,-0.3561194954341962,1291,-351.14699999999266,-0.27199612703330184,0.46630518977536795,0.9278444805641817,1182,937,-736.029000000003,-0.7855165421558196,0.4503735325506937,0.8912560612015136,565,199.74700000000007,0.4322336929951224,True,-1087.1759999999956,-0.48796050269299623,0.45960502692998206,0.9065597821742866,-1.05508144838875
london_us_1531,25.0,20.0,1440,0.14218232954268087,1291,136.88700000000495,0.10603175832688222,0.49341595662277304,1.022822929268544,1050,937,-1200.8079999999984,-1.281545357524011,0.4386339381003202,0.8486617912259966,405,199.47200000000066,0.4358663989366199,True,-1063.9209999999935,-0.47752289048473673,0.4703770197486535,0.9236368250858454,-1.0619081974585085
london_us_1531,4.0,20.0,1440,-0.3703176402164482,1291,-367.3949999999961,-0.28458171959720846,0.691711851278079,0.9038098519531274,345,937,-643.0239999999999,-0.686258271077908,0.7790821771611526,0.8185775316518196,62,191.44399999999996,0.40939688415856884,True,-1010.418999999996,-0.45350942549371454,0.7284560143626571,0.862785877749188,-1.0632824632372504
london_us_1531,30.0,20.0,1440,0.42068410832977804,1291,400.63700000000495,0.31033075135554217,0.49341595662277304,1.0667975038780997,1075,937,-1273.5719999999985,-1.359201707577373,0.423692636072572,0.8433057119128912,449,198.03200000000083,0.43642283086309935,True,-872.9349999999936,-0.39180206463195405,0.46409335727109513,0.9382016283419803,-1.0699880871531795
london_us_1531,12.0,20.0,1440,-0.03043970469381522,1291,-29.51199999999585,-0.022859798605728777,0.52285050348567,0.9947470953904487,790,937,-921.4279999999974,-0.9833810032017047,0.5464247598719317,0.8562517960179185,242,199.39200000000073,0.44320085785134883,True,-950.9399999999932,-0.42681328545780667,0.5327648114901257,0.9209410454847134,-1.073311025071409
london_us_1531,20.0,20.0,1440,0.2420693862169311,1291,232.10800000000495,0.17978931061193257,0.4988381099922541,1.0392176608223505,980,937,-1096.5849999999984,-1.1703148345784402,0.4631803628601921,0.8552959236201165,353,192.51500000000055,0.4601873634801027,True,-864.4769999999935,-0.3880058348294405,0.4838420107719928,0.935948426034246,-1.1338894471063585
london_us_1531,15.0,20.0,1440,0.18658677058113055,1291,179.26100000000451,0.138854376452366,0.5104570100697134,1.0312759744768822,872,937,-1063.327999999998,-1.1348217716115239,0.5026680896478122,0.8487086004896747,284,183.49500000000035,0.48006041097598223,True,-884.0669999999934,-0.3967984739676811,0.507181328545781,0.9307153831227318,-1.2116856719531832
london_us_1531,8.0,20.0,1440,-0.24544486256190462,1291,-240.44999999999732,-0.18625096824167103,0.5670023237800155,0.953453743823112,602,937,-526.165999999999,-0.5615432230522935,0.6435432230522946,0.8978795141064252,162,180.45500000000015,0.48837426887320706,True,-766.6159999999963,-0.34408258527827484,0.5991921005385996,0.9257027826372988,-1.2408624387545752
london_us_1531,10.0,15.0,1440,-0.20289672411016701,1291,-198.28399999999874,-0.15358946553059546,0.5290472501936483,0.9630984470692632,616,937,-1043.0169999999998,-1.1131451440768407,0.5314834578441836,0.8163515906457398,142,149.56600000000049,0.6021249654174371,True,-1241.3009999999986,-0.5571368940754033,0.5300718132854578,0.8876929870918062,-1.5992321557996094
london_us_1531,8.0,15.0,1440,-0.322243668393888,1291,-316.9129999999984,-0.2454786986831901,0.5546088303640588,0.9381462031836324,519,937,-708.9939999999997,-0.7566638207043753,0.5933831376734259,0.8575534098868013,112,147.17300000000046,0.60933468533993,True,-1025.906999999998,-0.46046095152603145,0.5709156193895871,0.8984335368410802,-1.6261757371085839
london_us_1531,20.0,15.0,1440,0.15812068392416428,1291,152.11000000000445,0.11782339271882607,0.48644461657629745,1.0260430533053078,873,937,-1269.5810000000008,-1.3549423692636082,0.41088580576307365,0.8200717399561226,264,149.8470000000009,0.6360622531804186,True,-1117.4709999999964,-0.5015578994613987,0.45466786355475763,0.9133525314472569,-1.6482610808845741
london_us_1531,25.0,15.0,1440,0.10937932832826093,1291,105.43600000000447,0.08167002323780362,0.4810224632068164,1.0178510054946754,938,937,-1346.5470000000003,-1.437083244397012,0.38847385272145146,0.8159997682484212,312,143.7610000000011,0.6589688481501489,True,-1241.1109999999958,-0.5570516157989209,0.44210053859964094,0.9061515307766339,-1.7240835483924652
london_us_1531,12.0,15.0,1440,-0.10243096672322773,1291,-99.6259999999968,-0.07716963594112843,0.5104570100697134,0.9820441864480528,696,937,-1232.0699999999993,-1.3149092849519737,0.48986125933831376,0.8000690306836034,172,142.07500000000118,0.6547706408642676,True,-1331.695999999996,-0.5977091561938941,0.5017953321364452,0.8862855252062721,-1.729583348769409
london_us_1531,15.0,15.0,1440,0.09712245039584119,1291,93.65200000000391,0.07254221533695113,0.49806351665375675,1.0165212743249186,772,937,-1258.626,-1.3432508004268944,0.4503735325506937,0.8093313601319291,209,139.3510000000008,0.6727559225234349,True,-1164.973999999996,-0.5228788150807882,0.4780071813285458,0.90505267167777,-1.7759204283640404
london_us_1531,30.0,15.0,1440,0.38725024412555975,1291,369.18600000000447,0.2859690162664636,0.4810224632068164,1.0625056082794975,963,937,-1429.2640000000004,-1.5253617929562437,0.37353255069370334,0.8085721342153014,353,135.88100000000145,0.6785920410248616,True,-1060.0779999999959,-0.4757980251346481,0.4358168761220826,0.9207286623617026,-1.8098910334933846
london_us_1531,20.0,12.0,1440,-0.14173688609708945,1291,-138.05099999999584,-0.10693338497288601,0.4632068164213788,0.9764069789718584,754,937,-1157.0420000000013,-1.2348367129135553,0.37139807897545357,0.8191502747268633,213,119.1380000000006,0.68723616507403,True,-1295.0929999999971,-0.5812805206463183,0.4245960502692998,0.8942708551885773,-1.954354237180911
london_us_1531,25.0,12.0,1440,-0.14661002150070365,1291,-142.8179999999959,-0.11062587141750263,0.458559256390395,0.9758336713316362,814,937,-1248.4700000000007,-1.332411953041623,0.3489861259338314,0.811322151931255,256,114.85500000000093,0.7125650047799452,True,-1391.2879999999966,-0.6244560143626555,0.4124775583482944,0.888934489144137,-2.0289595185929143
london_us_1531,15.0,12.0,1440,-0.2391161530395366,1291,-233.9219999999964,-0.18119442292796,0.4740511231603408,0.9589985581610092,661,937,-1174.8410000000001,-1.2538324439701176,0.4087513340448239,0.8056434873567625,163,114.7580000000005,0.7322154447830561,True,-1408.7629999999965,-0.6322993716337507,0.44658886894075406,0.8801051439461169,-2.059280078544629
london_us_1531,30.0,12.0,1440,0.11510722720741973,1291,110.93200000000411,0.08592718822618443,0.458559256390395,1.0187708774232878,839,937,-1345.4230000000016,-1.4358836712913572,0.33404482390608325,0.8008622838369955,290,108.45100000000139,0.7294177232875726,True,-1234.4909999999975,-0.5540803411131048,0.40619389587073607,0.9025353391909408,-2.111610601518079
london_us_1531,15.0,10.0,1440,-0.27126768290409137,1291,-265.8289999999972,-0.20590937257939368,0.4500387296669249,0.9522389802751264,559,937,-961.3110000000008,-1.0259455709711855,0.37780149413020275,0.8246795098596357,131,98.14100000000076,0.7086524645838511,True,-1227.139999999998,-0.5507809694793528,0.4196588868940754,0.8889363442540711,-2.1803559513969573
london_us_1531,25.0,10.0,1440,-0.21401337854404467,1291,-209.1199999999967,-0.16198295894655051,0.4345468628969791,0.9636276544620221,709,937,-975.9230000000009,-1.0415400213447181,0.32123799359658484,0.8360373897848273,214,96.80500000000075,0.7115344501856435,True,-1185.0429999999976,-0.5318864452423687,0.3868940754039497,0.898727516828996,-2.19838550409353
london_us_1531,30.0,10.0,1440,0.020290994536161237,1291,19.630000000003292,0.015205267234704332,0.4345468628969791,1.0034142556566117,734,937,-1055.5720000000017,-1.1265442902881555,0.3073639274279616,0.826046488479888,245,94.9320000000007,0.7253013721620651,True,-1035.9419999999984,-0.4649649910233386,0.38105924596050267,0.912338682721884,-2.238573687072032
london_us_1531,20.0,10.0,1440,-0.190400379325191,1291,-185.87099999999668,-0.14397443841982702,0.43919442292796285,0.9673788225515432,651,937,-924.445000000002,-0.9866008537886894,0.3425827107790822,0.839795140469635,178,90.49200000000087,0.7480756007048919,True,-1110.3159999999987,-0.4983464991023333,0.3985637342908438,0.90318353549136,-2.320634426705019
london_us_1531,20.0,8.0,120,-0.374160397166708,1291,-372.55199999999695,-0.2885762974438396,0.458559256390395,0.889720678527218,960,937,-981.9340000000022,-1.0479551760939192,0.35965848452508004,0.7673122881350906,366,78.5400000000011,0.78041640921837,True,-1354.4859999999992,-0.6079380610412923,0.41696588868940754,0.8217364770683883,-2.5107990393338784
