strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits,oos_n,oos_net_points,oos_ev_points,oos_wr,oos_pf,oos_time_exits,oos_compound_final,oos_compound_dd,oos_stalled,full_net_points,full_ev_points,full_wr,full_pf,robust_score
london_us_same1530,10.0,15.0,1440,-0.22888710062108197,1291,-223.9469999999933,-0.17346785437644716,0.5290472501936483,0.9584354365339879,614,937,-1000.1129999999978,-1.0673564567769454,0.5272145144076841,0.821912793069487,152,146.81600000000094,0.6828110079375004,True,-1224.059999999991,-0.5493985637342869,0.5282764811490126,0.888760165586555,-1.7388188844955943
london_us_same1530,12.0,15.0,1440,-0.1771237425454574,1291,-172.84299999999348,-0.13388303640588187,0.5096824167312161,0.9689212457466155,692,937,-957.8329999999976,-1.0222337246531457,0.49413020277481323,0.8393906579491007,185,146.2890000000009,0.6842483552915558,True,-1130.675999999991,-0.5074847396768362,0.5031418312387792,0.9018952909781324,-1.7445708903641317
london_us_same1530,8.0,15.0,1440,-0.37861583332229215,1291,-373.34699999999407,-0.28919209914794275,0.5538342370255616,0.9276574405506421,518,937,-811.6519999999987,-0.8662241195304148,0.5880469583778015,0.8388568063647883,111,145.4670000000017,0.71022914023111,True,-1184.9989999999927,-0.5318666965888657,0.5682226211849192,0.8837969463184595,-1.7891769282389633
london_us_same1530,25.0,15.0,1440,0.10502497482333566,1291,101.25700000000666,0.07843299767622514,0.4810224632068164,1.0171220507298488,938,937,-1048.011000000001,-1.1184749199573119,0.39487726787620064,0.85332227850252,320,137.07900000000063,0.685885361527778,True,-946.7539999999944,-0.42493447037701726,0.4447935368043088,0.9275008390876153,-1.812053114978277
london_us_same1530,30.0,15.0,1440,0.28919656381433706,1291,276.77700000000596,0.21438962044926874,0.48024786986831913,1.046789623606381,966,937,-1296.4989999999996,-1.38367022411953,0.37780149413020275,0.8235455116830247,363,135.4270000000006,0.6811576801194109,True,-1019.7219999999936,-0.457684919210051,0.4371633752244165,0.923114401974599,-1.8170862450784517
london_us_same1530,20.0,12.0,1440,-0.10466526404238201,1291,-101.78999999999246,-0.0788458559256332,0.458559256390395,0.9824007037643732,766,937,-798.3789999999981,-0.8520586979722499,0.3831376734258271,0.8719974976006917,213,117.8060000000014,0.696907481733042,True,-900.1689999999905,-0.4040255834829401,0.4268402154398564,0.9251167626434085,-1.9801044935492689
london_us_same1530,15.0,12.0,1440,-0.37338392066435194,1291,-367.46999999999116,-0.2846398140975919,0.46630518977536795,0.935330570476692,681,937,-869.9629999999981,-0.9284557097118443,0.4204909284951974,0.8518083135665041,172,115.59400000000142,0.6846518987341736,True,-1237.4329999999893,-0.5554008078994566,0.44703770197486536,0.8928889842192488,-1.9806762709803722
london_us_same1530,30.0,12.0,1440,0.09283822126343592,1291,89.5470000000073,0.06936250968242239,0.4546862896979086,1.015348710210929,854,937,-1129.0670000000005,-1.2049807897545362,0.3447171824973319,0.8300119631956335,298,116.96500000000083,0.7103672503150987,True,-1039.5199999999932,-0.4665709156193865,0.40843806104129265,0.9166798183646976,-2.0074586053831114
london_us_same1530,30.0,12.0,120,-0.4598331527570184,1291,-459.85499999999956,-0.3562006196746705,0.4670797831138652,0.8728159977121789,1125,937,-882.7450000000031,-0.9420971184631837,0.423692636072572,0.8247223240392777,527,110.53299999999922,0.7009396619597911,True,-1342.6000000000026,-0.6026032315978468,0.4488330341113106,0.8448208047843179,-2.049877848688956
london_us_same1530,25.0,12.0,1440,-0.12029310714264908,1291,-117.06099999999219,-0.0906746707978251,0.4546862896979086,0.9799352812936075,829,937,-924.121000000001,-0.9862550693703319,0.3607257203842049,0.8574072408195169,260,113.62400000000139,0.7481184923110316,True,-1041.1819999999932,-0.4673168761220795,0.4151705565529623,0.9154542439747526,-2.093065461543909
london_us_same1530,10.0,12.0,1440,-0.43860224185455476,1291,-433.4319999999923,-0.33573353989155097,0.5011618900077459,0.9191995115790272,526,937,-887.6099999999976,-0.9472892209178203,0.48986125933831376,0.8292039485077646,113,116.96000000000208,0.7881535524490182,True,-1321.04199999999,-0.5929272890484695,0.4964093357271095,0.8749146516114534,-2.124180807328242
london_us_same1530,12.0,12.0,1440,-0.3874487914406746,1291,-381.7499999999925,-0.2957010069713342,0.482571649883811,0.9308164223962341,599,937,-820.345999999998,-0.8755026680896456,0.4578441835645678,0.8502803231047966,143,113.85700000000202,0.7911214173150304,True,-1202.0959999999905,-0.5395403949730657,0.47217235188509876,0.8906901348268618,-2.1555213255997585
london_us_same1530,30.0,10.0,1440,-0.04524802736125158,1291,-43.895999999993364,-0.03400154918667186,0.4314484895429899,0.9922910964587631,740,937,-1030.5490000000016,-1.0998388473852738,0.3127001067235859,0.8289812329725761,250,93.74900000000093,0.7312735048614905,True,-1074.444999999995,-0.4822464093357248,0.38150807899461403,0.908324869267729,-2.2600717338214626
london_us_same1530,30.0,10.0,120,-0.4594423660146046,1291,-459.72500000000036,-0.3560999225406664,0.4608830364058869,0.8706189212563211,1067,937,-747.1550000000011,-0.7973906083244409,0.4023479188900747,0.840565914131721,460,93.18599999999878,0.7333688131985131,True,-1206.8800000000015,-0.5416876122082592,0.4362657091561939,0.8535261058331167,-2.269238198638055
london_us_same1530,20.0,10.0,1440,-0.26075478572361993,1291,-255.35899999999333,-0.19779938032532404,0.4345468628969791,0.9548372491574851,659,937,-799.0109999999986,-0.8527331910352173,0.3479188900747065,0.860110362475498,177,91.59900000000107,0.7303079998704493,True,-1054.369999999992,-0.47323608617593893,0.3981149012567325,0.9072340740770727,-2.2818241198719376
london_us_same1530,25.0,10.0,1440,-0.24633373219165874,1291,-241.0639999999928,-0.18672656855150488,0.4314484895429899,0.9576649552746274,716,937,-902.5280000000018,-0.9632102454642496,0.327641408751334,0.846908521646972,221,91.70700000000079,0.7366958279379694,True,-1143.5919999999946,-0.5132818671454195,0.3877917414721723,0.9013255566697786,-2.2902275043362996
london_us_same1530,30.0,8.0,120,-0.44847840160094865,1291,-448.880000000001,-0.3476994577846638,0.4515879163439194,0.8695349523268366,978,937,-848.5920000000006,-0.9056478121664894,0.3607257203842049,0.8019937545544081,388,78.28400000000079,0.765992299782383,True,-1297.4720000000016,-0.5823482944344711,0.41337522441651703,0.8320706760210385,-2.4924276844870428
london_us_same1530,20.0,8.0,1440,-0.14309073204416461,1291,-139.4799999999957,-0.10804027885359853,0.4004647560030984,0.9732607198671249,557,937,-867.1679999999981,-0.9254727854855903,0.29775880469583776,0.8295329695442103,132,79.97200000000021,0.7830361696817104,True,-1006.6479999999938,-0.45181687612207977,0.35727109515260325,0.9022985722353863,-2.4966601557691774
london_us_same1530,25.0,8.0,1440,-0.14618188810087698,1291,-142.50799999999526,-0.11038574748256798,0.39736638264910923,0.9728468058966195,613,937,-930.373000000001,-0.9929274279615805,0.28068303094983993,0.8215971848967585,170,79.28499999999963,0.7933111919832332,True,-1072.8809999999962,-0.4815444344703753,0.348294434470377,0.8974625522384939,-2.520700306989525
