family,variant,tp,sl,rr,strict_tp_gt_sl,all_years_positive,positive_years,train_n,train_positive,train_negative,train_zero,train_win_rate,train_tp_count,train_sl_count,train_eod_count,train_net,train_ev,train_pf,train_max_dd,train_max_loss_streak,train_loss_streak_start,train_loss_streak_end,oos_n,oos_positive,oos_negative,oos_zero,oos_win_rate,oos_tp_count,oos_sl_count,oos_eod_count,oos_net,oos_ev,oos_pf,oos_max_dd,oos_max_loss_streak,oos_loss_streak_start,oos_loss_streak_end,all_n,all_positive,all_negative,all_zero,all_win_rate,all_tp_count,all_sl_count,all_eod_count,all_net,all_ev,all_pf,all_max_dd,all_max_loss_streak,all_loss_streak_start,all_loss_streak_end,net_2023,net_2024,net_2025,net_2026
asia_close_09_12_largerange,"b=2.0,R>=50.0",40.0,40.0,1.0,False,False,3,23,17,6,0,0.7391304347826086,11,5,7,292.0429999999992,12.6975217391304,2.3243979864858715,80.0,2,2025-11-18,2025-11-21,41,27,14,0,0.6585365853658537,19,11,11,331.4099999999994,8.083170731707302,1.6365068085351548,113.64000000000031,3,2026-04-02,2026-04-07,64,44,20,0,0.6875,30,16,18,623.4529999999986,9.741453124999978,1.8411627404948845,113.64000000000031,3,2026-04-02,2026-04-07,40.0,-1000000000.0,252.0429999999992,331.4099999999994
asia_close_09_12_largerange,"b=2.0,R>=50.0",40.0,40.0,1.0,False,False,3,23,17,6,0,0.7391304347826086,11,5,7,292.0429999999992,12.6975217391304,2.3243979864858715,80.0,2,2025-11-18,2025-11-21,41,27,14,0,0.6585365853658537,19,11,11,331.4099999999994,8.083170731707302,1.6365068085351548,113.64000000000031,3,2026-04-02,2026-04-07,64,44,20,0,0.6875,30,16,18,623.4529999999986,9.741453124999978,1.8411627404948845,113.64000000000031,3,2026-04-02,2026-04-07,40.0,-1000000000.0,252.0429999999992,331.4099999999994
asia_close_09_12_largerange,"b=2.0,R>=50.0",40.0,40.0,1.0,False,False,3,23,17,6,0,0.7391304347826086,11,5,7,292.0429999999992,12.6975217391304,2.3243979864858715,80.0,2,2025-11-18,2025-11-21,41,27,14,0,0.6585365853658537,19,11,11,331.4099999999994,8.083170731707302,1.6365068085351548,113.64000000000031,3,2026-04-02,2026-04-07,64,44,20,0,0.6875,30,16,18,623.4529999999986,9.741453124999978,1.8411627404948845,113.64000000000031,3,2026-04-02,2026-04-07,40.0,-1000000000.0,252.0429999999992,331.4099999999994
asia_close_09_12_largerange,"b=2.0,R>=50.0",40.0,40.0,1.0,False,False,3,23,17,6,0,0.7391304347826086,11,5,7,292.0429999999992,12.6975217391304,2.3243979864858715,80.0,2,2025-11-18,2025-11-21,41,27,14,0,0.6585365853658537,19,11,11,331.4099999999994,8.083170731707302,1.6365068085351548,113.64000000000031,3,2026-04-02,2026-04-07,64,44,20,0,0.6875,30,16,18,623.4529999999986,9.741453124999978,1.8411627404948845,113.64000000000031,3,2026-04-02,2026-04-07,40.0,-1000000000.0,252.0429999999992,331.4099999999994
asia_close_09_12_largerange,"b=2.0,R>=50.0",40.0,40.0,1.0,False,False,3,23,17,6,0,0.7391304347826086,11,5,7,292.0429999999992,12.6975217391304,2.3243979864858715,80.0,2,2025-11-18,2025-11-21,41,27,14,0,0.6585365853658537,19,11,11,331.4099999999994,8.083170731707302,1.6365068085351548,113.64000000000031,3,2026-04-02,2026-04-07,64,44,20,0,0.6875,30,16,18,623.4529999999986,9.741453124999978,1.8411627404948845,113.64000000000031,3,2026-04-02,2026-04-07,40.0,-1000000000.0,252.0429999999992,331.4099999999994
asia_close_09_12_largerange,"b=2.0,R>=50.0",40.0,40.0,1.0,False,False,3,23,17,6,0,0.7391304347826086,11,5,7,292.0429999999992,12.6975217391304,2.3243979864858715,80.0,2,2025-11-18,2025-11-21,41,27,14,0,0.6585365853658537,19,11,11,331.4099999999994,8.083170731707302,1.6365068085351548,113.64000000000031,3,2026-04-02,2026-04-07,64,44,20,0,0.6875,30,16,18,623.4529999999986,9.741453124999978,1.8411627404948845,113.64000000000031,3,2026-04-02,2026-04-07,40.0,-1000000000.0,252.0429999999992,331.4099999999994
asia_close_09_12_largerange,"b=2.0,R>=50.0",40.0,40.0,1.0,False,False,3,23,17,6,0,0.7391304347826086,11,5,7,292.0429999999992,12.6975217391304,2.3243979864858715,80.0,2,2025-11-18,2025-11-21,41,27,14,0,0.6585365853658537,19,11,11,331.4099999999994,8.083170731707302,1.6365068085351548,113.64000000000031,3,2026-04-02,2026-04-07,64,44,20,0,0.6875,30,16,18,623.4529999999986,9.741453124999978,1.8411627404948845,113.64000000000031,3,2026-04-02,2026-04-07,40.0,-1000000000.0,252.0429999999992,331.4099999999994
