reclaim,wait,tp2,sl2,b_train_final,b_train_dd,b_train_wr,b_train_pos_years,b_oos_final,b_oos_dd,b_oos_wr,b_oos_pos_years,b_oos_reclaims,ab_train_final,ab_train_dd,ab_train_wr,ab_train_pos_years,ab_oos_final,ab_oos_dd,ab_oos_wr,ab_oos_pos_years,ab_oos_reclaims,ab_oos_maxdayloss,ab_oos_maxrisk,ab_ret_2023,ab_ret_2024,ab_ret_2025,ab_ret_2026
0.5,60,12.0,10.0,572.4830000000002,0.40821927036687705,0.6456953642384106,3,654.7140000000013,0.3208497562324408,0.7055084745762712,3,163,193.93499999999858,0.4032952832220582,0.5375494071146245,1,1723.3709999999996,0.502421343959889,0.6890034364261168,4,163,0.18132962212040069,0.19505135214473598,0.35610666666666546,0.4285552758878364,0.7935362760718674,0.6533182523305043
0.5,60,12.0,12.0,547.7930000000003,0.4224546474232943,0.6490066225165563,3,981.2600000000016,0.2839933124155458,0.722457627118644,4,163,183.40199999999868,0.4389197027591789,0.5362903225806451,1,2087.884,0.46587593669843264,0.7027491408934707,4,163,0.1798748790341439,0.1981188614109035,0.40263000000000004,0.4765571343357353,0.6157304057979882,1.0798060333664052
0.5,60,12.0,15.0,192.6559999999995,0.3837433586140517,0.6242774566473989,1,1005.3740000000005,0.335108588435535,0.732484076433121,4,162,197.20299999999907,0.3918593033009349,0.5226130653266332,1,2072.3479999999986,0.46755650161292217,0.7096219931271478,4,163,0.19747430365623697,0.19747430365623697,0.4047166666666666,0.5916376968071828,0.668825476339566,0.8513884868691428
0.5,60,15.0,6.0,412.6600000000021,0.5420522273983445,0.6175496688741722,3,187.7859999999996,0.5479937417258405,0.6222222222222222,0,53,951.141000000001,0.4557957133591743,0.6115007012622721,4,1510.5480000000036,0.5552241145808362,0.654639175257732,4,163,0.19306634403135284,0.19793030873829265,0.18546999999999714,0.2874106191355983,0.9363031171372642,0.7038535984515193
0.5,60,15.0,8.0,704.5440000000012,0.4592116687512578,0.6357615894039735,3,634.7150000000024,0.4664807260768034,0.6864406779661016,3,163,197.9149999999986,0.3902277460779155,0.5375494071146245,1,1886.8940000000027,0.5678799311719762,0.6735395189003437,4,163,0.18803752288769163,0.1965787918513172,0.14972333333333143,0.7095040256061682,1.0129232052941033,0.589774655529473
0.5,60,15.0,10.0,562.7680000000007,0.4467664651963186,0.6440397350993378,3,1040.8110000000024,0.3762031898022511,0.701271186440678,4,163,199.93499999999858,0.38483431279037916,0.5375494071146245,1,2258.6520000000005,0.5426044442159792,0.6855670103092784,4,163,0.19990690050062393,0.19990690050062393,0.3186333333333331,0.6427867236279998,0.9059996614707555,0.8234758430939437
0.5,60,15.0,12.0,579.5460000000007,0.4253557597301558,0.6473509933774835,3,1115.3090000000016,0.3403402793228544,0.7161016949152542,4,163,186.40199999999868,0.42974182633622565,0.5362903225806451,1,3368.3589999999995,0.5269867848387392,0.697594501718213,4,163,0.19148544032475937,0.1995544116283682,0.5406066666666667,0.7890895794297483,0.8205179680366674,1.2375785443870866
0.5,60,15.0,15.0,192.6559999999995,0.3837433586140517,0.6242774566473989,1,1082.2670000000005,0.35990848041498,0.7266949152542372,4,163,197.20299999999907,0.3918593033009349,0.5226130653266332,1,2828.480999999999,0.5616203612338833,0.7061855670103093,4,163,0.19876089147572526,0.19916995919505465,0.40408333333333313,0.7808605851979329,0.9855960796808083,0.8989708495778066
0.5,60,20.0,6.0,612.3110000000008,0.5076334589346128,0.6175496688741722,3,188.27599999999984,0.49408571812441304,0.6166666666666667,0,53,1169.5970000000007,0.4691444735686113,0.6115007012622721,4,1247.6370000000038,0.5835437299421372,0.6460481099656358,4,163,0.19893074723361914,0.19920368327610236,0.13583666666666505,0.28648485257564316,0.46824721525830926,0.9384171512824719
0.5,60,20.0,8.0,682.2080000000001,0.4672215858470153,0.6357615894039735,3,594.1710000000032,0.5027905775428669,0.6779661016949152,4,163,197.38499999999885,0.39186066573826744,0.5405405405405406,1,1271.9030000000027,0.597170861347103,0.6666666666666666,4,163,0.19586168737291876,0.19803882155018795,0.188703333333333,0.699532543864327,0.3346648583006657,0.5723801246873834
