reclaim,wait,tp2,sl2,b_train_final,b_train_dd,b_train_wr,b_train_pos_years,b_oos_final,b_oos_dd,b_oos_wr,b_oos_pos_years,b_oos_reclaims,ab_train_final,ab_train_dd,ab_train_wr,ab_train_pos_years,ab_oos_final,ab_oos_dd,ab_oos_wr,ab_oos_pos_years,ab_oos_reclaims,ab_oos_maxdayloss,ab_oos_maxrisk,ab_ret_2023,ab_ret_2024,ab_ret_2025,ab_ret_2026
2.0,120,20.0,8.0,709.4540000000006,0.4372974769089326,0.6487889273356401,2,329.6419999999996,0.5429918012238221,0.6748329621380846,3,140,848.9670000000008,0.4498777431985645,0.6375545851528385,3,1644.7339999999965,0.6241161427594251,0.6636851520572451,4,140,0.1930085856652534,0.198357353169069,0.9021333333333336,0.4480846067573196,0.0755129578197699,0.8506482254532886
2.0,120,20.0,10.0,481.4200000000005,0.3950628321105897,0.6539792387543253,2,828.8760000000011,0.3781013797240545,0.6926503340757239,4,140,198.84299999999848,0.4016988319402094,0.55,1,1947.501999999998,0.5633995326695997,0.6779964221824687,4,140,0.179936698269549,0.1995005835392074,0.5472166666666696,0.7234345545226315,0.2044407331384894,1.021274475818423
2.0,120,20.0,12.0,663.2620000000002,0.4268628718590039,0.6608996539792388,2,520.7530000000004,0.4324222271519393,0.6993318485523385,3,140,198.3779999999981,0.4030979762055244,0.5458333333333333,1,1914.8839999999975,0.5600948821062179,0.6833631484794276,4,140,0.1978033933172129,0.1991188988724893,0.7982566666666693,0.6375081792180142,0.0503578228612697,1.0637105500256523
2.0,120,20.0,15.0,196.77599999999984,0.4144024569527356,0.6278409090909091,1,863.9390000000001,0.357804776953917,0.7149220489977728,4,140,196.68499999999855,0.3936268933263065,0.5422885572139303,0,2753.667999999997,0.5976214647595584,0.6958855098389982,4,140,0.1987693338671714,0.1987693338671714,0.9638400000000024,0.7260180734343558,0.2357990612526252,1.191245420429265
2.0,240,12.0,8.0,644.5350000000014,0.4016005922401789,0.6467576791808873,2,450.70099999999934,0.4459679430134054,0.6901098901098901,3,146,1168.6180000000015,0.3972285680835055,0.6359712230215827,4,1563.5309999999956,0.6037112090704111,0.6761061946902654,4,146,0.1894780920693005,0.1998231565064932,0.7697499999999999,0.6572020530206693,0.1860328465079241,0.4983081480090214
2.0,240,12.0,10.0,687.4220000000012,0.3851101045940319,0.6518771331058021,2,782.1409999999996,0.3488885324554144,0.7076923076923077,4,146,197.81799999999865,0.4044138014090467,0.5478927203065134,1,2351.2829999999967,0.5154852194944778,0.6902654867256637,4,146,0.1879199423461623,0.1993455485640648,0.5433366666666681,0.7626311822220653,0.5136417105746816,0.9034367023588954
2.0,240,12.0,12.0,538.318,0.3847069959422453,0.658703071672355,2,841.1080000000002,0.3151102643532725,0.7186813186813187,4,146,186.44299999999865,0.4386614078400698,0.5450980392156862,1,2602.385999999995,0.4998705033461146,0.6991150442477876,4,146,0.1930520564870323,0.199964915246689,0.8030400000000015,0.6591645221403806,0.4690159583358377,0.9739181089605052
2.0,240,12.0,15.0,199.1909999999996,0.4021412235048357,0.6296296296296297,1,987.1369999999988,0.3268580918187017,0.734065934065934,4,146,196.68499999999855,0.3936268933263065,0.5422885572139303,0,2501.3429999999944,0.5404915047042446,0.7115044247787611,4,146,0.1953475197492861,0.1985421053206316,0.6681233333333352,0.732341933150422,0.5149389568683864,0.9045618699760876
2.0,240,15.0,8.0,622.9780000000023,0.3994382082474434,0.6450511945392492,2,319.6819999999996,0.464140483220986,0.6791208791208792,2,146,1208.4100000000033,0.4356344140078775,0.6345323741007194,4,1520.678999999997,0.5978138292029975,0.6672566371681415,4,146,0.1931100273347249,0.1996737829570944,0.7926199999999988,0.6320785591294638,0.1663079676749359,0.4855037565486853
2.0,240,15.0,10.0,576.4800000000021,0.3800568886192781,0.6501706484641638,2,729.5610000000001,0.3881875454185204,0.6967032967032967,3,146,820.2390000000023,0.3939945511963999,0.6388489208633094,3,2252.721999999998,0.5310164527809995,0.6814159292035398,4,146,0.1745807515992327,0.1996591817767074,0.5387666666666677,0.8189480752983935,0.4442651435485627,0.8575749429795141
2.0,240,15.0,12.0,544.3790000000008,0.3991597342883161,0.6569965870307167,2,661.6300000000001,0.3523667963946602,0.7032967032967034,4,146,1013.751000000002,0.3970126302330796,0.6459537572254336,3,2390.859999999997,0.5515222012755217,0.6867256637168142,4,146,0.1865915324762568,0.1996904797563781,0.8395033333333344,0.8536797070223607,0.213992795382006,0.925225065627368
2.0,240,15.0,15.0,199.92399999999972,0.4105562336735716,0.6278409090909091,1,1049.3539999999994,0.334234847509184,0.7208791208791209,4,146,196.68499999999855,0.3936268933263065,0.5422885572139303,0,3238.3929999999955,0.572622054696087,0.7008849557522124,4,146,0.1797355977023055,0.1986503130161362,0.8188200000000014,0.92492201903798,0.5322795017927748,1.012182854032548
2.0,240,20.0,8.0,528.7110000000018,0.4077553739683733,0.643344709897611,2,512.6679999999994,0.4902737356901392,0.6703296703296703,3,146,993.647000000002,0.403488744214483,0.6330935251798561,4,1245.729999999996,0.6568134014779453,0.6601769911504425,3,146,0.1968673483198612,0.1986442529734581,0.8997866666666656,0.4486380926981224,-0.0253151831750513,0.548009891516412
2.0,240,20.0,10.0,477.8010000000015,0.4180947602078567,0.6484641638225256,2,761.0800000000008,0.4022672227238197,0.6901098901098901,4,146,198.63699999999855,0.4019479737460131,0.5478927203065134,1,2001.7279999999976,0.5514810262685037,0.6761061946902654,4,146,0.1947935577874572,0.1993362104193038,0.5612300000000019,0.7148530325448468,0.1189565529193803,1.2272901255997395
