variant,filter,tp,sl,h,train_score,train_n,train_ev,train_pf,train_wr,train_pos_years,oos_n,oos_ev,oos_pf,oos_wr,oos_pos_years,oos_final,oos_dd,oos_stalled,full_ev,full_pf,full_wr,robust,robust_score
1000,gap_ratio_range_Q4,25.0,30.0,480,2.8001959092116686,257,1.1427976653696563,1.319042110008529,0.5136186770428015,3,211,1.2577725118483374,1.1609884847040006,0.5118483412322274,3,299.35299999999984,0.0021566666666672065,True,1.1946346153846172,1.21762327816936,0.5128205128205128,False,2.7131770855268047
1000,gap_ratio_range_Q4,20.0,25.0,480,2.6842996569101767,257,1.1012762645914451,1.3012387884799816,0.5097276264591439,3,211,1.4172748815165848,1.205792850772398,0.5308056872037915,3,247.26599999999962,0.17578000000000127,True,1.2437457264957281,1.2432720924585499,0.5192307692307693,False,2.7131720068116087
1000,ThuFri & HIGH_VOL,20.0,30.0,480,2.8003558881253343,342,1.1279649122807,1.305351753245159,0.5175438596491229,4,256,1.3632929687499953,1.2138249836109758,0.5546875,2,288.5829999999987,0.2397507837403542,True,1.228707357859529,1.2537588071004535,0.5334448160535117,False,2.6796038194141625
1000,HIGH_VOL & BIG_GAP,25.0,15.0,480,2.601526279136578,198,1.065671717171725,1.3004516678390305,0.494949494949495,3,158,1.292658227848097,1.1957148565629727,0.43670886075949367,2,546.8759999999959,0.6977570076573115,False,1.166412921348317,1.2378464296658644,0.4691011235955056,False,2.5665522267982186
1000,gap_ratio_range>=0.35,30.0,30.0,480,3.770318266996347,228,1.4722587719298312,1.4250616366281774,0.5175438596491229,4,194,1.1733505154639134,1.1443855321421612,0.4896907216494845,3,299.35299999999984,0.0021566666666672065,True,1.3348459715639829,1.2380579076108549,0.504739336492891,False,2.5112610405376845
1000,BIG_GAP,30.0,30.0,480,3.770318266996347,228,1.4722587719298312,1.4250616366281774,0.5175438596491229,4,194,1.1733505154639134,1.1443855321421612,0.4896907216494845,3,299.35299999999984,0.0021566666666672065,True,1.3348459715639829,1.2380579076108549,0.504739336492891,False,2.5112610405376845
1000,ThuFri & HIGH_VOL,20.0,25.0,480,2.9029937562672097,342,1.1656783625730982,1.3188161014678768,0.5175438596491229,4,256,1.3360156249999973,1.216581717139287,0.54296875,2,249.66399999999908,0.34227982823572994,True,1.238598662207356,1.261760421371365,0.5284280936454849,False,2.349871562120736
1000,ThuFri & HIGH_VOL,20.0,20.0,480,2.9643450653161363,342,1.1879883040935664,1.326912694166066,0.5175438596491229,4,256,1.21030078125,1.2050059681504557,0.5234375,2,535.4199999999905,0.8437949104209698,False,1.1975401337792637,1.2600161718353726,0.520066889632107,False,2.1932458188679522
1000,BIG_GAP,20.0,25.0,480,3.2019126211689564,228,1.273675438596496,1.3568897775691275,0.5131578947368421,4,194,1.1771597938144314,1.166447767372975,0.520618556701031,3,247.26599999999962,0.17578000000000127,True,1.2293056872037933,1.2373451702355351,0.5165876777251185,False,2.137212412733535
1000,gap_ratio_range>=0.35,20.0,25.0,480,3.2019126211689564,228,1.273675438596496,1.3568897775691275,0.5131578947368421,4,194,1.1771597938144314,1.166447767372975,0.520618556701031,3,247.26599999999962,0.17578000000000127,True,1.2293056872037933,1.2373451702355351,0.5165876777251185,False,2.137212412733535
1000,BIG_GAP & BIG_PREV_MOVE,30.0,20.0,1440,2.3706804110179833,138,0.9836231884057955,1.2068211044679693,0.47101449275362317,4,114,1.3511754385964843,1.1599341299894397,0.47368421052631576,2,198.4000000000001,0.33866666666666634,True,1.1498968253968214,1.1789363508652755,0.4722222222222222,False,2.0816193322892356
1000,gap_ratio_range_Q4,30.0,25.0,480,2.941390753866051,257,1.1990583657587623,1.3279857207782069,0.5097276264591439,3,211,1.1373744075829335,1.1470037659661523,0.4834123222748815,3,247.26599999999962,0.17578000000000127,True,1.1712478632478651,1.2131145310204303,0.49786324786324787,False,2.0289043419771087
1000,HIGH_VOL & BIG_GAP,30.0,20.0,1440,2.440452524813611,198,1.0110959595959659,1.2158653721738695,0.48484848484848486,4,158,1.3841582278480977,1.1646868083831023,0.47468354430379744,3,185.69999999999982,0.3990680214872825,True,1.1766685393258447,1.1857315840883085,0.4803370786516854,False,2.0177840233810644
1000,gap_ratio_range_Q4,20.0,20.0,480,2.383513743064464,257,0.9863229571984503,1.2644852041247543,0.5058365758754864,3,211,1.315279620853078,1.1995049828799986,0.5023696682464455,3,191.58599999999979,0.3613800000000007,True,1.1346346153846179,1.2260120571771025,0.5042735042735043,False,1.9927933992642277
1000,BIG_GAP,25.0,30.0,480,3.379340627420337,228,1.3331184210526377,1.3848898771572835,0.5175438596491229,4,194,0.919505154639173,1.1144431335338831,0.5,3,299.35299999999984,0.0021566666666672065,True,1.1429739336492915,1.205386851255865,0.509478672985782,False,1.9393865315211323
1000,gap_ratio_range>=0.35,25.0,30.0,480,3.379340627420337,228,1.3331184210526377,1.3848898771572835,0.5175438596491229,4,194,0.919505154639173,1.1144431335338831,0.5,3,299.35299999999984,0.0021566666666672065,True,1.1429739336492915,1.205386851255865,0.509478672985782,False,1.9393865315211323
1000,HIGH_VOL & BIG_GAP,20.0,12.0,480,2.3964339862718202,198,0.9836363636363716,1.2838053464870443,0.4797979797979798,3,158,1.0979683544303787,1.1848004286610625,0.43670886075949367,2,366.2519999999972,0.62757316304326,False,1.03437921348315,1.2266111255386223,0.4606741573033708,False,1.8139144240227092
1000,ThuFri & HIGH_VOL,30.0,25.0,480,3.2698079342911766,342,1.3027982456140332,1.3563187505248124,0.5175438596491229,4,256,1.121386718749994,1.1644343989373545,0.51171875,2,450.8099999999904,0.8180311200514326,False,1.2251371237458157,1.2445140270695836,0.5150501672240803,False,1.8118925785592066
1000,HIGH_VOL & BIG_GAP,30.0,25.0,480,3.3723302442716356,198,1.357035353535358,1.3745366956555687,0.51010101010101,3,158,1.0233481012658219,1.1299417593077015,0.4810126582278481,3,241.17599999999948,0.19608000000000175,True,1.208938202247193,1.219390127031381,0.49719101123595505,False,1.7163163379528825
1000,HIGH_VOL & BIG_GAP,30.0,20.0,480,3.084255852745905,198,1.2533030303030372,1.3412181904933471,0.5050505050505051,3,158,1.202943037974684,1.164764861259084,0.4620253164556962,3,187.2749999999994,0.37575000000000197,True,1.2309522471910153,1.2329945789371832,0.4859550561797753,False,1.6631969688815877
1000,gap_ratio_range>=0.35,30.0,25.0,480,3.4180499632312458,228,1.3526754385964985,1.379025944738238,0.5131578947368421,4,194,0.9679226804123678,1.1230198454398461,0.4742268041237113,3,247.26599999999962,0.17578000000000127,True,1.1757985781990545,1.21203784303746,0.495260663507109,False,1.6418762649498155
1000,BIG_GAP,30.0,25.0,480,3.4180499632312458,228,1.3526754385964985,1.379025944738238,0.5131578947368421,4,194,0.9679226804123678,1.1230198454398461,0.4742268041237113,3,247.26599999999962,0.17578000000000127,True,1.1757985781990545,1.21203784303746,0.495260663507109,False,1.6418762649498155
1000,gap_ratio_range_Q4,30.0,20.0,480,2.633365682712845,257,1.0841050583657676,1.2907057425378958,0.5058365758754864,3,211,1.1504028436018932,1.1580128019435307,0.4597156398104265,3,191.58599999999979,0.3613800000000007,True,1.11399572649573,1.2089929294767627,0.48504273504273504,False,1.582413383202494
1000,ThuFri & HIGH_VOL,30.0,30.0,480,3.163425105938057,342,1.265084795321635,1.3424715219857146,0.5175438596491229,4,256,0.9340273437499897,1.1306439011064047,0.51953125,2,281.6249999999984,0.3069909936512657,True,1.1233612040133722,1.2171487975308957,0.5183946488294314,False,1.5431348454596507
1000,BIG_GAP,20.0,20.0,480,2.974882581872017,228,1.1907719298245678,1.3303224676121062,0.5087719298245614,4,194,1.0982061855670076,1.163265368678938,0.4948453608247423,3,191.58599999999979,0.3613800000000007,True,1.1482180094786751,1.2278237115365178,0.5023696682464455,False,1.47554072822347
1000,gap_ratio_range>=0.35,20.0,20.0,480,2.974882581872017,228,1.1907719298245678,1.3303224676121062,0.5087719298245614,4,194,1.0982061855670076,1.163265368678938,0.4948453608247423,3,191.58599999999979,0.3613800000000007,True,1.1482180094786751,1.2278237115365178,0.5023696682464455,False,1.47554072822347
1000,HIGH_VOL & BIG_GAP,25.0,20.0,480,2.657344114620181,198,1.0914949494949564,1.2971651089914338,0.5050505050505051,3,158,1.113981012658225,1.1539276209866078,0.46835443037974683,2,182.2749999999994,0.39241666666666863,True,1.101474719101126,1.209612703612315,0.4887640449438202,False,1.4106477001221367
1000,HIGH_VOL & BIG_GAP,25.0,25.0,480,2.9347340491453417,198,1.1952272727272772,1.3298782689179423,0.51010101010101,3,158,0.8710949367088567,1.1115142450407904,0.4873417721518987,2,241.17599999999948,0.19608000000000175,True,1.0513707865168547,1.1917832364907104,0.5,False,1.3759738504022188
1000,gap_ratio_range_Q4,25.0,25.0,480,2.567451193134201,257,1.0561634241245206,1.2888987991021224,0.5097276264591439,3,211,0.7889905213270092,1.1026105511779956,0.4881516587677725,2,247.26599999999962,0.17578000000000127,True,0.9357072649572665,1.1709279173821012,0.5,False,1.2458970005046255
1000,gap_ratio_range_Q4,30.0,15.0,480,2.6982293741387386,257,1.1036653696498144,1.3088786186589099,0.4980544747081712,3,211,1.2256208530805612,1.1856362776267522,0.4265402843601896,3,139.31099999999924,0.5356300000000025,True,1.1586495726495742,1.2345997512303284,0.4658119658119658,False,1.2421502683804728
1000,gap_ratio_range>=0.35,30.0,20.0,480,3.1868047973890143,228,1.2697719298245707,1.3522372224763748,0.5087719298245614,4,194,0.9882989690721627,1.1340719539765307,0.4536082474226804,3,191.58599999999979,0.3613800000000007,True,1.1403744075829423,1.2136969269060587,0.4834123222748815,False,1.2089304313581888
1000,BIG_GAP,30.0,20.0,480,3.1868047973890143,228,1.2697719298245707,1.3522372224763748,0.5087719298245614,4,194,0.9882989690721627,1.1340719539765307,0.4536082474226804,3,191.58599999999979,0.3613800000000007,True,1.1403744075829423,1.2136969269060587,0.4834123222748815,False,1.2089304313581888
1000,BIG_GAP & BIG_PREV_MOVE,20.0,30.0,1440,2.6354728409208663,138,1.0946449275362264,1.2248975714915245,0.4782608695652174,4,114,0.583175438596489,1.06860448557471,0.5614035087719298,2,292.4399999999998,0.025200000000000576,True,0.863265873015869,1.1325875361877185,0.5158730158730159,False,1.1493363709266087
1000,ThuFri & HIGH_VOL,25.0,30.0,480,2.932670815723004,342,1.1783830409356708,1.3190004614740407,0.5175438596491229,4,256,0.7195273437499949,1.1027598018432143,0.52734375,2,273.3849999999984,0.3102956758665961,True,0.9819498327759165,1.192157174585378,0.5217391304347826,False,1.0322221633926356
1000,BIG_GAP & BIG_PREV_MOVE,30.0,30.0,1440,2.623175789863776,138,1.0896231884057916,1.2238658424744808,0.4782608695652174,4,114,0.5083333333333258,1.0516011953312263,0.5,2,292.4399999999998,0.025200000000000576,True,0.8266587301587238,1.1160724434509142,0.4880952380952381,False,0.9858743170622708
1000,ThuFri & HIGH_VOL,30.0,20.0,480,3.3334112214529537,342,1.3251081871345014,1.364645582809991,0.5175438596491229,4,256,0.9057499999999985,1.1393674274799157,0.4921875,3,350.150999999983,0.9121647648333167,False,1.1455836120401321,1.235694004013678,0.5066889632107023,True,0.9521081067583754
1000,ThuFri & HIGH_VOL,20.0,15.0,480,2.655088556584451,342,1.0714064327485382,1.291463334120812,0.5087719298245614,4,256,0.7634453125000018,1.1321365622534385,0.48046875,2,425.5349999999976,0.8583060095732192,False,0.9395702341137132,1.2053391699935827,0.49665551839464883,False,0.9044518782393136
1000,BIG_GAP,25.0,25.0,480,3.039718428007098,228,1.213535087719305,1.3400381717384136,0.5131578947368421,4,194,0.6226855670103054,1.0796684816157263,0.4793814432989691,2,247.26599999999962,0.17578000000000127,True,0.9419123222748833,1.170596230794421,0.4976303317535545,False,0.881936753251378
1000,gap_ratio_range>=0.35,25.0,25.0,480,3.039718428007098,228,1.213535087719305,1.3400381717384136,0.5131578947368421,4,194,0.6226855670103054,1.0796684816157263,0.4793814432989691,2,247.26599999999962,0.17578000000000127,True,0.9419123222748833,1.170596230794421,0.4976303317535545,False,0.881936753251378
1000,gap_ratio_range_Q4,20.0,15.0,480,2.54508780773757,257,1.044793774319073,1.292402449754765,0.4980544747081712,3,211,1.027431279620852,1.1660753861581372,0.4597156398104265,3,147.07099999999923,0.5097633333333359,True,1.0369658119658152,1.21824428699596,0.4807692307692308,False,0.8754224278051552
1000,ThuFri & HIGH_VOL,25.0,25.0,480,3.036673476347679,342,1.2160964912280687,1.3326055924091016,0.5175438596491229,4,256,0.7790351562499973,1.1158932912141963,0.515625,2,354.21899999999664,0.8002319794854609,False,1.0289933110367873,1.207095398007187,0.5167224080267558,False,0.8141981776365518
1000,gap_ratio_range_Q4,25.0,15.0,480,2.3793586565630025,257,0.9802256809338605,1.2743320236612183,0.4980544747081712,3,211,0.9746777251184798,1.14870580102807,0.4312796208530806,3,149.31099999999924,0.5022966666666692,True,0.9777243589743619,1.1988354281865492,0.46794871794871795,False,0.7686737530965742
1000,ThuFri & HIGH_VOL,25.0,20.0,480,3.098845483782298,342,1.238406432748537,1.3407868427722545,0.5175438596491229,4,256,0.7676562500000017,1.1210287815951514,0.5,2,336.1009999999933,0.902781680346198,False,1.0368812709030102,1.2163062289621607,0.5100334448160535,False,0.6133731355640406
1000,BIG_GAP,25.0,20.0,480,2.8158737864624994,228,1.1306315789473769,1.3136394163852114,0.5087719298245614,4,194,0.7203814432989663,1.098421567474416,0.4587628865979381,2,191.58599999999979,0.3613800000000007,True,0.9420331753554535,1.177324682797582,0.48578199052132703,False,0.6114932767442662
1000,gap_ratio_range>=0.35,25.0,20.0,480,2.8158737864624994,228,1.1306315789473769,1.3136394163852114,0.5087719298245614,4,194,0.7203814432989663,1.098421567474416,0.4587628865979381,2,191.58599999999979,0.3613800000000007,True,0.9420331753554535,1.177324682797582,0.48578199052132703,False,0.6114932767442662
1000,BIG_GAP & BIG_PREV_MOVE,30.0,20.0,480,2.4545180546375422,138,0.9976449275362381,1.2598401419283012,0.4782608695652174,4,114,0.6816140350877269,1.089602287796498,0.4298245614035088,2,199.2929999999999,0.3356900000000004,True,0.8546785714285783,1.1541664429818452,0.45634920634920634,False,0.595683376128983
1000,BIG_GAP,30.0,15.0,480,3.091419186887064,228,1.246921052631588,1.3589458054936923,0.5,3,194,0.9412422680412295,1.1391819408990667,0.4175257731958763,3,139.31099999999924,0.5356300000000025,True,1.1063957345971578,1.2219106984569834,0.46208530805687204,False,0.576877331076427
1000,gap_ratio_range>=0.35,30.0,15.0,480,3.091419186887064,228,1.246921052631588,1.3589458054936923,0.5,3,194,0.9412422680412295,1.1391819408990667,0.4175257731958763,3,139.31099999999924,0.5356300000000025,True,1.1063957345971578,1.2219106984569834,0.46208530805687204,False,0.576877331076427
1000,ThuFri & HIGH_VOL,30.0,15.0,480,3.104019499817624,342,1.2421432748538008,1.337910254482861,0.5087719298245614,4,256,0.8082187499999991,1.1306137084296293,0.453125,3,295.3729999999882,0.9085294457264913,False,1.056382943143812,1.2223362949218446,0.48494983277591974,True,0.5707966307759054
1000,ThuFri & HIGH_VOL,25.0,15.0,480,2.7479014205534575,342,1.107204678362573,1.3012018196323984,0.5087719298245614,4,256,0.6701250000000023,1.1103873582692394,0.4609375,2,280.61899999999696,0.9118867152290373,False,0.9200936454849508,1.1957180887770218,0.4882943143812709,False,0.20758033718929014
1000,BIG_GAP,25.0,15.0,480,2.776808468235517,228,1.1297105263157978,1.3252049149281118,0.5,3,194,0.7019845360824705,1.104608102720801,0.422680412371134,3,149.31099999999924,0.5022966666666692,True,0.9330781990521354,1.1880509767681764,0.46445497630331756,False,0.15178041362552364
1000,gap_ratio_range>=0.35,25.0,15.0,480,2.776808468235517,228,1.1297105263157978,1.3252049149281118,0.5,3,194,0.7019845360824705,1.104608102720801,0.422680412371134,3,149.31099999999924,0.5022966666666692,True,0.9330781990521354,1.1880509767681764,0.46445497630331756,False,0.15178041362552364
1000,BIG_GAP,20.0,15.0,480,2.9962669913418067,228,1.2117807017543922,1.3488301036821577,0.5,3,194,0.682041237113401,1.106771978609453,0.4484536082474227,3,147.07099999999923,0.5097633333333359,True,0.9682511848341261,1.201155431933146,0.476303317535545,False,0.08683418865610815
1000,gap_ratio_range>=0.35,20.0,15.0,480,2.9962669913418067,228,1.2117807017543922,1.3488301036821577,0.5,3,194,0.682041237113401,1.106771978609453,0.4484536082474227,3,147.07099999999923,0.5097633333333359,True,0.9682511848341261,1.201155431933146,0.476303317535545,False,0.08683418865610815
1000,gap_ratio_range>=0.35,15.0,30.0,480,2.3632804214251397,228,0.9505657894736874,1.2757819031367752,0.5263157894736842,4,194,-0.09302061855670246,0.986863560392972,0.5463917525773195,2,299.35299999999984,0.0021566666666672065,True,0.4708127962085319,1.0919996091881532,0.5355450236966824,False,-0.0048548289546785925
1000,BIG_GAP,15.0,30.0,480,2.3632804214251397,228,0.9505657894736874,1.2757819031367752,0.5263157894736842,4,194,-0.09302061855670246,0.986863560392972,0.5463917525773195,2,299.35299999999984,0.0021566666666672065,True,0.4708127962085319,1.0919996091881532,0.5355450236966824,False,-0.0048548289546785925
1000,BIG_GAP & BIG_PREV_MOVE,30.0,30.0,480,2.476147195580561,138,1.0066231884058003,1.261171033805926,0.4855072463768116,4,114,-1.0142894736841996,0.8939711684912939,0.43859649122807015,1,299.35299999999984,0.0021566666666672065,True,0.0924007936508003,1.0143519112049082,0.4642857142857143,False,-0.0048548289546785925
1000,ThuFri & HIGH_VOL,30.0,12.0,480,2.5095514442132227,342,1.0173830409356757,1.2700903703772712,0.49707602339181284,4,256,0.6645351562500004,1.1119512450324067,0.41796875,2,217.15099999999074,0.8902033002781472,False,0.8663311036789317,1.1845060977195034,0.46321070234113715,False,-0.03247778531203305
