family,threshold,tp,sl,rr,horizon_min,train_score,train_n,train_R,train_evR,train_wr,train_pf,train_ddR,train_streak,train_pos_years,oos_n,oos_R,oos_evR,oos_wr,oos_pf,oos_ddR,oos_streak,oos_pos_years,all_n,all_R,all_evR,all_wr,all_pf,all_ddR,n_2018,R_2018,wr_2018,n_2019,R_2019,wr_2019,n_2020,R_2020,wr_2020,n_2021,R_2021,wr_2021,n_2022,R_2022,wr_2022,n_2023,R_2023,wr_2023,n_2024,R_2024,wr_2024,n_2025,R_2025,wr_2025,n_2026,R_2026,wr_2026
london_us_meanrev,10.0,50.0,15.0,3.3333333333333335,1440,0.6244617530545524,147,6.614666666666684,0.04499773242630398,0.46938775510204084,1.1126202307795339,12.614866666666664,10,3,297,-45.8660000000001,-0.15443097643097675,0.27946127946127947,0.7620776730858209,52.93280000000012,19,0,444,-39.25133333333341,-0.08840390390390408,0.34234234234234234,0.843938195528262,53.61320000000016,4,1.643799999999995,0.75,11,-1.8101999999999863,0.45454545454545453,49,-4.9548666666667165,0.3877551020408163,37,2.982199999999996,0.5675675675675675,46,8.753733333333399,0.45652173913043476,24,-1.2006000000000159,0.4583333333333333,60,-11.19686666666671,0.3333333333333333,107,-23.180266666666736,0.2616822429906542,106,-10.288266666666635,0.22641509433962265
london_us_meanrev,0.0,40.0,15.0,2.6666666666666665,1440,0.5615775366297436,1305,24.28946666666696,0.01861261813537698,0.4789272030651341,1.0613373984526853,27.653333333333297,7,3,949,-59.07420000000004,-0.06224889357218129,0.37091675447839834,0.8815276967228401,78.75866666666687,19,1,2254,-34.78473333333308,-0.015432446021886903,0.4334516415261757,0.9611183311400016,78.75866666666667,261,-6.119066666666489,0.46360153256704983,261,-1.8942666666665762,0.4674329501915709,262,2.0895999999999724,0.46564885496183206,261,19.049799999999898,0.5287356321839081,260,11.163400000000154,0.46923076923076923,260,3.6004666666667635,0.47307692307692306,262,-19.95546666666675,0.40076335877862596,261,-25.44893333333343,0.31800766283524906,166,-17.270266666666615,0.2469879518072289
london_us_meanrev,10.0,50.0,12.5,4.0,1440,0.5053435318085063,147,5.2378400000000145,0.03563156462585044,0.4421768707482993,1.077217832291544,12.547119999999996,10,3,297,-56.50368000000006,-0.190248080808081,0.24242424242424243,0.7359926348144066,65.78384000000007,19,0,444,-51.26584000000005,-0.1154636036036037,0.30855855855855857,0.8181127949706927,66.20032000000008,4,1.9725599999999939,0.75,11,-2.3815199999999823,0.45454545454545453,49,-3.5860000000000403,0.3673469387755102,37,4.059919999999983,0.5675675675675675,46,5.1728800000000605,0.391304347826087,24,-4.094639999999999,0.4166666666666667,60,-14.655840000000063,0.3,107,-31.807280000000027,0.205607476635514,106,-5.945919999999969,0.20754716981132076
london_us_meanrev,10.0,40.0,15.0,2.6666666666666665,1440,0.4431511075059949,147,4.5886666666666756,0.031215419501133847,0.46938775510204084,1.078125886762299,13.28153333333333,10,3,297,-44.011866666666776,-0.1481881032547703,0.29292929292929293,0.7668581445923192,54.96133333333349,15,0,444,-39.423200000000115,-0.08879099099099125,0.35135135135135137,0.8407217227915631,55.64173333333346,4,1.643799999999995,0.75,11,-1.8101999999999863,0.45454545454545453,49,-6.230400000000055,0.3877551020408163,37,2.982199999999996,0.5675675675675675,46,8.003266666666725,0.45652173913043476,24,-1.2006000000000159,0.4583333333333333,60,-10.744866666666697,0.3333333333333333,107,-24.660800000000076,0.2616822429906542,106,-7.405599999999993,0.2641509433962264
london_us_meanrev,0.0,30.0,15.0,2.0,1440,0.41845948357086066,1305,20.45693333333367,0.01567581098339745,0.4796934865900383,1.0517900105739029,30.59566666666635,7,3,949,-77.13899999999998,-0.0812845100105374,0.3814541622760801,0.8426057619742778,96.23160000000004,17,1,2254,-56.68206666666632,-0.02514732327713679,0.4383318544809228,0.9359595729980398,96.23160000000006,261,-6.119066666666489,0.46360153256704983,261,-4.5609333333332405,0.4674329501915709,262,3.911600000000016,0.46946564885496184,261,18.169733333333216,0.5287356321839081,260,9.05560000000017,0.46923076923076923,260,1.6736000000000972,0.47307692307692306,262,-17.207066666666773,0.4122137404580153,261,-38.2968666666667,0.3218390804597701,166,-23.308666666666614,0.28313253012048195
london_us_meanrev,0.0,40.0,20.0,2.0,1440,0.4067010891152054,1305,15.143150000000329,0.011603946360153508,0.49272030651341,1.0494302020341173,19.282199999999904,7,3,949,-48.549749999999996,-0.05115885142255005,0.40990516332982085,0.8840465502357473,60.75605000000003,11,1,2254,-33.406599999999656,-0.014821029281277575,0.45785270629991126,0.9539253977511075,63.01025000000001,261,-4.54399999999987,0.46360153256704983,261,-2.59049999999994,0.47126436781609193,262,2.386400000000047,0.5038167938931297,261,11.98429999999994,0.5402298850574713,260,7.906950000000153,0.4846153846153846,260,1.4397500000000716,0.4807692307692308,262,-19.834750000000078,0.4389312977099237,261,-16.455550000000063,0.37547892720306514,166,-13.699199999999927,0.3072289156626506
london_us_meanrev,10.0,20.0,15.0,1.3333333333333333,720,0.3572243460414217,147,3.299999999999983,0.02244897959183662,0.5034013605442177,1.0667829634636474,11.414666666666653,6,3,297,-30.317066666666726,-0.10207766554433241,0.4074074074074074,0.808764384008666,40.837200000000095,12,1,444,-27.017066666666746,-0.06084924924924943,0.4391891891891892,0.8700767345420851,40.837200000000095,4,2.1150666666666744,1.0,11,-1.4195333333333262,0.36363636363636365,49,-3.499000000000024,0.42857142857142855,37,2.234466666666654,0.5675675675675675,46,3.8690000000000047,0.5217391304347826,24,2.0774666666666692,0.5833333333333334,60,-7.0826666666667295,0.36666666666666664,107,-14.978533333333326,0.411214953271028,106,-10.333333333333341,0.3867924528301887
london_us_meanrev,10.0,50.0,12.5,4.0,720,0.34322263605330494,147,2.8764799999999573,0.019567891156462295,0.48299319727891155,1.050832912741733,9.431279999999989,6,3,297,-27.593440000000005,-0.0929072053872054,0.30303030303030304,0.8604111121363553,40.20568000000001,19,0,444,-24.716960000000054,-0.055668828828828947,0.36261261261261263,0.9027899567472223,40.86528000000003,4,2.5380800000000088,1.0,11,-1.266399999999994,0.36363636363636365,49,-4.216880000000056,0.40816326530612246,37,3.4511199999999915,0.5675675675675675,46,2.3705600000000038,0.4782608695652174,24,-0.9339199999999984,0.5,60,-8.21448000000015,0.36666666666666664,107,-12.291919999999955,0.3177570093457944,106,-6.153119999999909,0.20754716981132076
london_us_meanrev,0.0,30.0,20.0,1.5,1440,0.3065748117770483,1305,12.51875000000036,0.009592911877394911,0.4934865900383142,1.0409974711335244,21.445549999999873,7,3,949,-58.332499999999996,-0.06146733403582718,0.4246575342465753,0.8567529271934304,70.09490000000002,11,0,2254,-45.81374999999963,-0.020325532386867625,0.4645075421472937,0.9357063346179791,72.74200000000005,261,-4.54399999999987,0.46360153256704983,261,-4.590499999999941,0.47126436781609193,262,4.002900000000078,0.5076335877862596,261,11.324249999999928,0.5402298850574713,260,6.326100000000166,0.4846153846153846,260,-0.005399999999927019,0.4807692307692308,262,-17.27345000000009,0.45038167938931295,261,-25.495650000000023,0.38697318007662834,166,-15.557999999999947,0.35542168674698793
london_us_meanrev,10.0,40.0,12.5,3.2,1440,0.27825453472982076,147,2.6831200000000184,0.018252517006802846,0.4421768707482993,1.0395553720957664,13.347119999999997,10,3,297,-51.17000000000007,-0.17228956228956255,0.25925925925925924,0.7551945449862191,64.90935999999998,15,0,444,-48.486880000000056,-0.1092046846846848,0.31981981981981983,0.8248655108852597,65.32584000000001,4,1.9725599999999939,0.75,11,-2.3815199999999823,0.45454545454545453,49,-5.116640000000043,0.3673469387755102,37,4.059919999999983,0.5675675675675675,46,4.148800000000066,0.391304347826087,24,-4.094639999999999,0.4166666666666667,60,-14.113440000000049,0.3,107,-31.275200000000044,0.21495327102803738,106,-1.6867199999999833,0.24528301886792453
