family,threshold,tp,sl,rr,horizon_min,train_score,train_n,train_R,train_evR,train_wr,train_pf,train_ddR,train_streak,train_pos_years,oos_n,oos_R,oos_evR,oos_wr,oos_pf,oos_ddR,oos_streak,oos_pos_years,all_n,all_R,all_evR,all_wr,all_pf,all_ddR,n_2018,R_2018,wr_2018,n_2019,R_2019,wr_2019,n_2020,R_2020,wr_2020,n_2021,R_2021,wr_2021,n_2022,R_2022,wr_2022,n_2023,R_2023,wr_2023,n_2024,R_2024,wr_2024,n_2025,R_2025,wr_2025,n_2026,R_2026,wr_2026
prev_1000close_to_1001,0.0,15.0,50.0,0.3,480,-0.3527697441791633,1304,-9.469039999999978,-0.007261533742331272,0.46702453987730064,0.9071028129804756,11.98561999999992,13,1,949,-2.1709600000001075,-0.002287629083245635,0.565858798735511,0.9829190235071918,14.139040000000048,9,2,2253,-11.640000000000082,-0.005166444740346242,0.5086551264980027,0.9491766175414719,19.873739999999923,260,-2.0087799999999607,0.4576923076923077,261,-5.996359999999996,0.42528735632183906,262,-2.0133199999999714,0.5038167938931297,261,2.297499999999977,0.4521072796934866,260,-1.7480800000000276,0.49615384615384617,260,-8.853760000000058,0.4269230769230769,262,6.1121200000000036,0.5610687022900763,261,3.019759999999959,0.6245210727969349,166,-2.449080000000012,0.6987951807228916
prev_1000close_to_1001,0.0,20.0,50.0,0.4,720,-0.36835701149295974,1304,-9.564339999999987,-0.007334616564417168,0.45858895705521474,0.9202431579918201,13.261739999999984,10,1,949,17.105639999999934,0.01802491043203365,0.5616438356164384,1.119655790347115,11.757300000000004,11,3,2253,7.5412999999999535,0.0033472259209942094,0.5019973368841545,1.0286876920583785,16.30601999999998,260,-3.168759999999983,0.41923076923076924,261,-5.936879999999997,0.4329501915708812,262,-0.30245999999998796,0.5038167938931297,261,0.31500000000001305,0.42528735632183906,260,-0.47124000000003713,0.5115384615384615,260,-5.532780000000052,0.4461538461538462,262,12.03559999999995,0.5458015267175572,261,6.477839999999981,0.6091954022988506,166,4.124980000000063,0.6927710843373494
prev_1000close_to_1001,0.0,40.0,50.0,0.8,720,-0.38448333732185447,1304,-12.007239999999992,-0.00920800613496932,0.45245398773006135,0.9025641183774828,14.536259999999979,10,2,949,23.69323999999991,0.02496653319283447,0.5216016859852476,1.146972829562745,12.7908199999999,11,3,2253,11.685999999999925,0.005186861961828639,0.48158011540168666,1.0410841605830277,18.109540000000038,260,-3.4495999999999856,0.41923076923076924,261,-6.176579999999999,0.42911877394636017,262,0.05576000000003223,0.49236641221374045,261,0.64194,0.421455938697318,260,-3.078760000000043,0.5,260,-4.2226600000000465,0.4423076923076923,262,14.109959999999942,0.5419847328244275,261,7.639599999999918,0.5517241379310345,166,6.166340000000094,0.5662650602409639
prev_1000close_to_1001,0.0,5.0,50.0,0.1,480,-0.38608429890893065,1304,-10.487500000000002,-0.008042561349693254,0.5774539877300614,0.86714751559837,11.812200000000193,13,1,949,-3.385860000000025,-0.0035678187565859063,0.7502634351949421,0.9533234112760739,8.773899999999994,9,1,2253,-13.873360000000028,-0.006157727474478486,0.6502441189525078,0.9084143706158304,14.426740000000272,260,-3.3393399999999835,0.4653846153846154,261,-4.009440000000013,0.48659003831417624,262,-0.3721599999999854,0.6641221374045801,261,0.15345999999999083,0.6206896551724138,260,-2.9200200000000134,0.65,260,-2.953820000000023,0.6307692307692307,262,3.604400000000001,0.7404580152671756,261,-0.5679799999999975,0.8160919540229885,166,-3.4684600000000048,0.8493975903614458
prev_1000close_to_1001,0.0,12.5,50.0,0.25,480,-0.38826991827534635,1304,-10.509299999999964,-0.008059279141104266,0.473159509202454,0.8952763811484137,12.365959999999939,13,1,949,-3.401760000000097,-0.003584573234984296,0.5900948366701791,0.9717352397190266,14.153560000000043,9,2,2253,-13.911060000000063,-0.006174460719041306,0.5224145583666223,0.9369702117911365,20.320520000000002,260,-1.9182599999999639,0.4576923076923077,261,-5.895059999999988,0.42528735632183906,262,-2.164279999999972,0.5152671755725191,261,1.3450199999999906,0.46360153256704983,260,-1.876720000000032,0.5038461538461538,260,-8.466420000000044,0.4346153846153846,262,5.829879999999994,0.5877862595419847,261,0.7999799999999784,0.6513409961685823,166,-1.5652000000000228,0.7409638554216867
prev_1000close_to_1001,0.0,10.0,50.0,0.2,480,-0.41203472271028674,1304,-11.237659999999984,-0.00861783742331287,0.49003067484662577,0.8851602715687146,12.513780000000157,13,1,949,-2.2744000000001154,-0.0023966280295048634,0.6280295047418335,0.9791521648144922,13.24256000000003,9,2,2253,-13.512060000000103,-0.005997363515312962,0.5481580115401686,0.9347087094580425,21.339460000000255,260,-2.406499999999969,0.4576923076923077,261,-5.787839999999987,0.42911877394636017,262,-1.46737999999998,0.549618320610687,261,0.956639999999989,0.48659003831417624,260,-2.5325800000000385,0.5269230769230769,260,-8.358600000000033,0.4576923076923077,262,8.135359999999965,0.6335877862595419,261,2.455039999999981,0.7088122605363985,166,-4.506200000000026,0.7590361445783133
prev_1000close_to_1001,0.0,30.0,50.0,0.6,720,-0.41949191653455514,1304,-10.513560000000014,-0.00806254601226995,0.4539877300613497,0.91373622298175,15.234859999999983,10,1,949,22.676319999999976,0.023894963119072684,0.5331928345626976,1.1464178244462402,11.9148199999999,11,3,2253,12.162759999999949,0.005398473146915201,0.4873501997336884,1.043948399521129,17.4733000000001,260,-3.4495999999999856,0.41923076923076924,261,-6.376579999999999,0.42911877394636017,262,1.134100000000016,0.4961832061068702,261,-0.37302000000000124,0.421455938697318,260,-1.4484600000000458,0.5038461538461538,260,-5.080100000000053,0.4423076923076923,262,14.650399999999951,0.5458015267175572,261,6.965799999999962,0.5670498084291188,166,6.140220000000108,0.6024096385542169
prev_1000close_to_1001,0.0,15.0,40.0,0.375,480,-0.423102423878207,1304,-10.960149999999965,-0.008405023006134943,0.46702453987730064,0.913383661268367,14.49984999999992,13,1,949,-5.494050000000099,-0.005789304531085457,0.559536354056902,0.9656588070388175,19.13762500000004,9,2,2253,-16.454200000000064,-0.007303240124278768,0.5059920106524634,0.9425724466967514,23.975174999999993,260,-2.510974999999951,0.4576923076923077,261,-8.013274999999993,0.42528735632183906,262,-1.03389999999996,0.5038167938931297,261,2.551424999999977,0.4521072796934866,260,-1.9534250000000384,0.49615384615384617,260,-11.076350000000065,0.4269230769230769,262,7.1932500000000115,0.5610687022900763,261,5.349649999999974,0.6245210727969349,166,-6.960600000000021,0.6626506024096386
prev_1000close_to_1001,0.0,4.0,50.0,0.08,720,-0.4273459446488282,1304,-11.346340000000017,-0.008701180981595105,0.656441717791411,0.8532980066141918,13.06097999999999,8,1,949,-2.5178200000000315,-0.0026531296101159445,0.80927291886196,0.9604940882817836,8.275419999999954,3,1,2253,-13.864160000000048,-0.006153644030182001,0.7208166888592987,0.9017252603428286,15.256479999999954,260,-4.082559999999997,0.5076923076923077,261,-3.7430400000000184,0.5747126436781609,262,1.2503800000000007,0.7595419847328244,261,-1.5056399999999939,0.6973180076628352,260,-3.2654800000000064,0.7423076923076923,260,-1.2603200000000383,0.7230769230769231,262,2.46705999999997,0.7938931297709924,261,-2.3496999999999844,0.8544061302681992,166,-1.3748599999999809,0.8975903614457831
prev_1000close_to_1001,0.0,20.0,40.0,0.5,720,-0.4434640433878194,1304,-11.108449999999994,-0.008518749999999995,0.45858895705521474,0.9254723788329465,16.035750000000004,10,1,949,15.54694999999993,0.016382455216016785,0.5500526870389885,1.0865488406582116,16.28802499999997,11,2,2253,4.438499999999939,0.001970039946737656,0.4971149578339991,1.0135038702119408,19.763950000000076,260,-3.96094999999998,0.41923076923076924,261,-7.879674999999998,0.4329501915708812,262,1.0464250000000161,0.5038167938931297,261,-0.06854999999998235,0.42528735632183906,260,-0.24570000000005054,0.5115384615384615,260,-7.144375000000064,0.4461538461538462,262,15.328699999999946,0.5458015267175572,261,10.98447500000002,0.6053639846743295,166,-3.621849999999972,0.6325301204819277
