family,threshold,tp,sl,rr,horizon_min,train_score,train_n,train_R,train_evR,train_wr,train_pf,train_ddR,train_streak,train_pos_years,oos_n,oos_R,oos_evR,oos_wr,oos_pf,oos_ddR,oos_streak,oos_pos_years,all_n,all_R,all_evR,all_wr,all_pf,all_ddR,n_2018,R_2018,wr_2018,n_2019,R_2019,wr_2019,n_2020,R_2020,wr_2020,n_2021,R_2021,wr_2021,n_2022,R_2022,wr_2022,n_2023,R_2023,wr_2023,n_2024,R_2024,wr_2024,n_2025,R_2025,wr_2025,n_2026,R_2026,wr_2026
prev_0959_to_1000,0.0,10.0,50.0,0.2,480,-0.36437523944805267,1304,-10.042400000000029,-0.007701226993865053,0.4915644171779141,0.8960668209284641,11.464060000000142,10,1,949,-6.629679999999947,-0.006985964172813432,0.6153846153846154,0.9407154373542969,14.723879999999998,9,1,2253,-16.67207999999997,-0.007399946737683075,0.5437194851309365,0.9200194654186591,17.87352000000022,260,-2.6216000000000346,0.45,261,-5.382079999999982,0.42911877394636017,262,-0.7286400000000088,0.5648854961832062,261,1.1812400000000172,0.49808429118773945,260,-2.4913200000000186,0.5153846153846153,260,-5.755359999999995,0.46153846153846156,262,5.6400600000000445,0.6145038167938931,261,-0.3151799999999838,0.6819923371647509,166,-6.199200000000009,0.7530120481927711
prev_0959_to_1000,0.0,50.0,40.0,1.25,720,-0.3659992598184211,1304,-11.00649999999996,-0.008440567484662546,0.46088957055214724,0.9274653756977543,15.678849999999976,10,2,949,18.465525000000127,0.0194578767123289,0.49841938883034775,1.0883941938657185,24.131675000000016,11,2,2253,7.459025000000171,0.0033107079449623484,0.4766977363515313,1.020682682914031,24.131675,260,-3.960674999999969,0.4346153846153846,261,-7.911075000000012,0.42911877394636017,262,2.270500000000021,0.5038167938931297,261,0.24425000000001162,0.4367816091954023,260,-1.6495000000000117,0.5,260,-4.750474999999959,0.4423076923076923,262,18.42732500000007,0.5267175572519084,261,5.566049999999974,0.5402298850574713,166,-0.7773749999999584,0.4759036144578313
prev_0959_to_1000,0.0,15.0,40.0,0.375,480,-0.3680250081703582,1304,-8.895425000000046,-0.0068216449386503415,0.4700920245398773,0.9292278004104509,14.912500000000007,10,1,949,-4.359025000000005,-0.004593282402528983,0.5511064278187566,0.972583627632576,17.104125000000074,9,2,2253,-13.254450000000052,-0.00588302263648471,0.5042166000887706,0.9534416087706931,20.128050000000027,260,-2.9912000000000543,0.45,261,-7.6358499999999765,0.421455938697318,262,-1.003075000000036,0.5190839694656488,261,3.708450000000033,0.47126436781609193,260,-0.9737500000000125,0.48846153846153845,260,-8.56404999999998,0.4269230769230769,262,4.888525000000027,0.5381679389312977,261,4.150574999999991,0.6091954022988506,166,-4.834075000000042,0.6746987951807228
prev_0959_to_1000,0.0,12.5,50.0,0.25,480,-0.3861912151523602,1304,-10.358180000000026,-0.007943389570552167,0.4762269938650307,0.8965100576728093,12.559980000000028,10,1,949,-4.585000000000029,-0.004831401475237122,0.5795574288724974,0.961991578295359,13.313460000000088,9,2,2253,-14.94318000000005,-0.0066325699067909675,0.519751442521083,0.93229800010801,19.255380000000017,260,-2.3387600000000477,0.45,261,-5.639179999999979,0.421455938697318,262,-2.7000200000000225,0.5305343511450382,261,1.8978000000000301,0.4827586206896552,260,-1.578020000000006,0.49615384615384617,260,-6.843219999999997,0.4307692307692308,262,3.277300000000018,0.5572519083969466,261,2.109719999999988,0.6513409961685823,166,-3.1288000000000373,0.7349397590361446
prev_0959_to_1000,0.0,40.0,40.0,1.0,720,-0.38692370027062484,1304,-11.528699999999962,-0.008841027607361933,0.46088957055214724,0.9240239928048606,16.165849999999974,10,2,949,20.543550000000117,0.021647576396206656,0.505795574288725,1.1012077306585748,23.232574999999954,10,2,2253,9.014850000000152,0.004001264980026699,0.4798047048379938,1.0254136069929605,23.232574999999954,260,-3.960674999999969,0.4346153846153846,261,-7.648075000000012,0.42911877394636017,262,1.4491750000000199,0.5038167938931297,261,0.7803750000000103,0.4367816091954023,260,-2.149500000000011,0.5,260,-4.806049999999958,0.4423076923076923,262,17.491650000000067,0.5267175572519084,261,9.726824999999998,0.5517241379310345,166,-1.8688749999999885,0.5
prev_0959_to_1000,0.0,25.0,50.0,0.5,720,-0.3977738121758926,1304,-10.091759999999992,-0.00773907975460122,0.4624233128834356,0.9165064100973057,14.439959999999983,10,1,949,20.437260000000098,0.021535574288725077,0.5395152792413066,1.1374233882930247,13.194659999999958,10,3,2253,10.3455000000001,0.00459187749667115,0.49489569462938304,1.038375486338023,16.948539999999948,260,-3.168539999999976,0.4346153846153846,261,-5.491500000000019,0.42911877394636017,262,-0.8464399999999936,0.5076335877862596,261,0.27182000000000706,0.4367816091954023,260,-0.8571000000000097,0.5038461538461538,260,-4.688559999999976,0.4423076923076923,262,11.930700000000039,0.5305343511450382,261,6.985080000000018,0.5862068965517241,166,6.210040000000019,0.6325301204819277
prev_0959_to_1000,0.0,4.0,50.0,0.08,480,-0.41236621584491007,1304,-11.078780000000036,-0.008495996932515364,0.6196319018404908,0.8462607837455879,12.324559999999982,9,1,949,-1.9434199999999322,-0.0020478609062169993,0.7945205479452054,0.9683706272036506,6.99401999999999,3,1,2253,-13.02219999999997,-0.005779937860630257,0.6932978251220595,0.9024595807459278,14.650199999999867,260,-4.202040000000046,0.4807692307692308,261,-4.198319999999975,0.5172413793103449,262,-0.5583000000000178,0.7061068702290076,261,0.8105400000000148,0.6896551724137931,260,-2.930660000000011,0.7038461538461539,260,-0.5373400000000038,0.7076923076923077,262,0.7600800000000711,0.7709923664122137,261,-1.8342999999999943,0.8390804597701149,166,-0.3318600000000058,0.8975903614457831
prev_0959_to_1000,0.0,4.0,50.0,0.08,720,-0.43121306050265706,1304,-11.426620000000064,-0.008762745398773055,0.6579754601226994,0.8522435240115159,13.182160000000021,8,1,949,1.197340000000033,0.0012616859852476639,0.8198103266596417,1.0197499642061387,6.03287999999999,3,2,2253,-10.229280000000028,-0.004540292942743021,0.7261429205503773,0.9258527856017572,14.195060000000005,260,-4.473760000000034,0.5038461538461538,261,-4.270020000000008,0.5632183908045977,262,0.8890999999999813,0.7633587786259542,261,-0.059459999999989965,0.7164750957854407,260,-3.5124800000000085,0.7423076923076923,260,-0.0034799999999947095,0.7538461538461538,262,1.6492400000000234,0.7900763358778626,261,-1.4233599999999926,0.8582375478927203,166,0.9749399999999975,0.9096385542168675
prev_0959_to_1000,0.0,15.0,30.0,0.5,720,-0.4358855694491034,1304,-13.41080000000003,-0.010284355828220883,0.47776073619631904,0.9302477142015536,21.82936666666666,10,3,949,2.9987333333334405,0.003159887600983604,0.5637513171759747,1.0137229385655886,21.144966666666683,9,2,2253,-10.412066666666597,-0.004621423287468529,0.5139813581890812,0.9746531218023466,26.086433333333293,260,-5.3195999999999595,0.4346153846153846,261,-11.004133333333364,0.4329501915708812,262,0.8247666666666653,0.5267175572519084,261,1.1542666666666568,0.46360153256704983,260,0.9338999999999702,0.5307692307692308,260,-9.630033333333282,0.45,262,7.386366666666724,0.5458015267175572,261,8.383833333333314,0.6398467432950191,166,-3.1414333333333158,0.6506024096385542
prev_0959_to_1000,0.0,5.0,50.0,0.1,480,-0.43742976787612664,1304,-11.659400000000039,-0.008941257668711686,0.5751533742331288,0.8534854047114776,13.181660000000207,9,1,949,0.26208000000007203,0.00027616438356171973,0.7565858798735511,1.0037721944591584,7.557699999999996,6,2,2253,-11.397319999999972,-0.005058730581446947,0.6515756768752774,0.9235362572340641,14.996240000000247,260,-3.765600000000054,0.46153846153846156,261,-4.415959999999973,0.4827586206896552,262,-0.5759400000000134,0.6603053435114504,261,0.1889200000000073,0.632183908045977,260,-3.090820000000008,0.6384615384615384,260,-1.139719999999989,0.65,262,1.8161800000000583,0.732824427480916,261,-0.9805199999999963,0.8084291187739464,166,0.5661399999999956,0.8795180722891566
prev_0959_to_1000,0.0,30.0,40.0,0.75,720,-0.4420489664700197,1304,-10.787949999999952,-0.008272967791411007,0.4616564417177914,0.9287109915466166,16.706024999999997,10,1,949,21.147475000000114,0.02228395679662815,0.5184404636459431,1.1088261327116902,17.918824999999927,10,3,2253,10.359525000000156,0.004598102529960122,0.4855747891699956,1.029971100140974,19.448574999999913,260,-3.960674999999969,0.4346153846153846,261,-7.898075000000012,0.42911877394636017,262,3.127025000000021,0.5076335877862596,261,-0.2313999999999905,0.4367816091954023,260,-1.8248250000000041,0.5,260,-5.950349999999968,0.4423076923076923,262,16.90332500000007,0.5305343511450382,261,8.809775000000002,0.5593869731800766,166,1.3847250000000155,0.5542168674698795
prev_0959_to_1000,0.0,5.0,50.0,0.1,720,-0.4655496397047967,1304,-12.224140000000068,-0.009374340490797597,0.6111963190184049,0.858572716092375,14.298040000000249,8,1,949,4.129880000000066,0.004351822971549069,0.7829293993677555,1.059798959612666,6.272820000000017,6,2,2253,-8.094260000000004,-0.0035926586773191316,0.6835330670217488,0.9479458232077257,15.4620200000003,260,-3.93756000000003,0.4807692307692308,261,-4.666160000000018,0.5172413793103449,262,1.3269399999999911,0.7175572519083969,261,-0.9859400000000011,0.6590038314176245,260,-3.9614200000000075,0.6807692307692308,260,-0.6342599999999841,0.6923076923076923,262,2.8137000000000394,0.7519083969465649,261,-0.13209999999998123,0.8352490421455939,166,2.082539999999989,0.891566265060241
prev_0959_to_1000,0.0,12.5,40.0,0.3125,480,-0.46571686808112944,1304,-12.105050000000034,-0.009283013803681009,0.4762269938650307,0.9025893776991752,15.247050000000016,10,1,949,-5.139525000000015,-0.005415727081138056,0.5742887249736565,0.9655439423216645,14.201875000000076,9,2,2253,-17.244575000000054,-0.007654050155348448,0.5175321793164669,0.9369323958600008,23.480875000000033,260,-2.923450000000059,0.45,261,-7.596049999999974,0.421455938697318,262,-1.8625250000000284,0.5305343511450382,261,1.9848250000000345,0.4827586206896552,260,-1.7078500000000074,0.49615384615384617,260,-8.581849999999992,0.4307692307692308,262,3.68255000000002,0.5572519083969466,261,3.9450999999999787,0.6475095785440613,166,-4.185325000000024,0.7108433734939759
prev_0959_to_1000,0.0,10.0,50.0,0.2,720,-0.46777994169143455,1304,-12.263520000000016,-0.009404539877300626,0.5084355828220859,0.8878633063843606,14.832380000000049,10,1,949,-0.7623799999999403,-0.0008033508956795999,0.6448893572181243,0.9933682927881602,13.921260000000018,9,1,2253,-13.025899999999956,-0.005781580115401667,0.5659121171770972,0.9419321539814539,19.842120000000314,260,-3.49027999999998,0.4423076923076923,261,-6.619800000000028,0.4482758620689655,262,0.594120000000002,0.5877862595419847,261,-0.8992600000000031,0.5057471264367817,260,-1.8483000000000087,0.5576923076923077,260,-5.998739999999978,0.49230769230769234,262,8.320180000000045,0.6335877862595419,261,-0.3366199999999946,0.7241379310344828,166,-2.7472000000000127,0.7771084337349398
prev_0959_to_1000,0.0,30.0,30.0,1.0,480,-0.4712761611802887,1304,-10.777166666666606,-0.008264698364008134,0.4601226993865031,0.9382037053885097,19.30889999999996,10,1,949,17.26300000000012,0.018190727081138166,0.49841938883034775,1.074005514724796,24.076400000000046,14,3,2253,6.48583333333352,0.002878754253587892,0.47625388371060806,1.0159097264581842,25.623799999999854,260,-3.6994333333333995,0.45,261,-9.079533333333288,0.421455938697318,262,-2.2117000000000044,0.5038167938931297,261,6.567566666666759,0.4559386973180077,260,-2.354066666666677,0.46923076923076923,260,-8.293133333333298,0.4230769230769231,262,9.586533333333385,0.5305343511450382,261,9.275833333333397,0.524904214559387,166,6.693766666666637,0.5240963855421686
prev_0959_to_1000,0.0,50.0,30.0,1.6666666666666667,480,-0.47508314833068654,1304,-10.880166666666614,-0.00834368609406949,0.4593558282208589,0.9378155611888174,19.382633333333384,10,1,949,21.925000000000104,0.023103266596417392,0.48366701791359323,1.0903784310826508,28.561900000000062,14,3,2253,11.044833333333486,0.004902278443556807,0.4695960940967599,1.0264510708873855,28.56190000000008,260,-3.6994333333333995,0.45,261,-8.94976666666662,0.421455938697318,262,-3.0049000000000072,0.5,261,7.362933333333422,0.4559386973180077,260,-2.5890000000000173,0.46923076923076923,260,-7.426199999999971,0.4230769230769231,262,13.844333333333372,0.5305343511450382,261,5.948666666666757,0.5095785440613027,166,9.558199999999951,0.463855421686747
