start_hour,mode,tp,sl,train_n,train_tp_count,train_sl_count,train_eod_count,train_tp_rate_all,train_win_rate_resolved,train_positive_pnl_rate,train_net,train_expectancy,train_median_pnl,train_profit_factor,train_max_drawdown,train_max_losing_streak,oos_n,oos_tp_count,oos_sl_count,oos_eod_count,oos_tp_rate_all,oos_win_rate_resolved,oos_positive_pnl_rate,oos_net,oos_expectancy,oos_median_pnl,oos_profit_factor,oos_max_drawdown,oos_max_losing_streak,all_n,all_tp_count,all_sl_count,all_eod_count,all_tp_rate_all,all_win_rate_resolved,all_positive_pnl_rate,all_net,all_expectancy,all_median_pnl,all_profit_factor,all_max_drawdown,all_max_losing_streak,neighbor_score
10,exec,22.0,27.5,756,176,91,489,0.2328042328042328,0.6591760299625468,0.49867724867724866,361.6869999999915,0.4784219576719464,-0.19499999999993634,1.0730464841354463,375.1265000000012,7,153,90,49,14,0.5882352941176471,0.6474820143884892,0.6078431372549019,559.064000000004,3.6540130718954504,22.0,1.3902958019730403,227.3989999999976,5,909,266,140,503,0.29262926292629265,0.6551724137931034,0.517051705170517,920.7509999999954,1.0129273927392688,0.5100000000002183,1.1442307488970835,423.6339999999991,7,0.48726851851850905
10,exec,22.0,20.0,756,171,166,419,0.2261904761904762,0.5074183976261127,0.48544973544973546,406.41399999999226,0.5375846560846459,-0.7804999999999609,1.0851111506216504,371.087500000001,7,153,72,75,6,0.47058823529411764,0.4897959183673469,0.48366013071895425,62.33550000000287,0.4074215686274697,-10.254499999999098,1.0408068477183947,247.17949999999837,6,909,243,241,425,0.26732673267326734,0.5020661157024794,0.48514851485148514,468.7494999999951,0.5156760176017549,-0.8640000000000327,1.074373144784715,427.570999999999,7,0.4869031084655986
10,exec,18.0,20.0,756,224,159,373,0.2962962962962963,0.5848563968668408,0.5052910052910053,406.2599999999934,0.5373809523809436,0.07775000000003729,1.0884984090283787,374.74500000000126,7,153,76,72,5,0.49673202614379086,0.5135135135135135,0.5032679738562091,-95.55949999999757,-0.6245718954248207,4.015000000000327,0.9348860994791081,287.17949999999837,6,909,300,231,378,0.33003300330033003,0.5649717514124294,0.504950495049505,310.7004999999958,0.3418047304730427,0.07799999999997453,1.05128623508222,437.09199999999964,7,0.4771400462962878
10,exec,17.5,20.0,756,232,158,366,0.30687830687830686,0.5948717948717949,0.5079365079365079,384.6449999999936,0.508789682539674,0.1927499999999327,1.084208966176737,387.7340000000013,7,153,77,71,5,0.5032679738562091,0.5202702702702703,0.5098039215686274,-96.05949999999757,-0.6278398692810299,17.5,0.9336410664874258,282.67949999999837,6,909,309,229,371,0.33993399339933994,0.5743494423791822,0.5082508250825083,288.58549999999605,0.31747579757975364,0.23900000000003274,1.047975098907896,387.7340000000013,7,0.4771400462962878
10,exec,12.0,20.0,756,346,141,269,0.4576719576719577,0.7104722792607803,0.5674603174603174,391.6814999999963,0.5180972222222173,4.3582500000002256,1.0960107570463806,452.95100000000025,7,153,94,55,4,0.6143790849673203,0.6308724832214765,0.6143790849673203,0.42550000000210275,0.0027810457516477304,12.0,1.0003773586579,185.17949999999837,5,909,440,196,273,0.48404840484048406,0.6918238993710691,0.5753575357535754,392.1069999999984,0.4313608360836066,6.5164999999997235,1.0753018983767073,452.95100000000025,7,0.47579861111110633
10,exec,12.0,25.0,756,354,91,311,0.46825396825396826,0.7955056179775281,0.5793650793650794,395.9064999999973,0.523685846560843,5.748000000000047,1.094895103562558,469.5125000000003,7,153,104,45,4,0.6797385620915033,0.697986577181208,0.6797385620915033,95.4255000000021,0.6236960784313863,12.0,1.0827933465472317,193.53949999999804,4,909,458,136,315,0.5038503850385039,0.7710437710437711,0.5962596259625963,491.3319999999994,0.5405192519251919,12.0,1.0922755397664208,469.5125000000003,7,0.46861265432098276
10,exec,25.0,25.0,756,137,111,508,0.18121693121693122,0.5524193548387096,0.49074074074074076,420.2034999999946,0.5558247354497283,-0.5307500000001255,1.084837074098267,358.8255000000006,7,153,78,59,16,0.5098039215686274,0.5693430656934306,0.5424836601307189,417.50350000000253,2.7287810457516506,25.0,1.2685304560830983,262.53949999999804,5,909,215,170,524,0.23652365236523654,0.5584415584415584,0.49944994499449946,837.7069999999972,0.9215698569856955,-0.1799999999998363,1.1287228196899857,424.0559999999987,7,0.46476763668429416
10,exec,12.0,27.5,756,354,76,326,0.46825396825396826,0.8232558139534883,0.5793650793650794,339.18099999999504,0.44865211640210984,5.748000000000047,1.0802079754179041,471.7950000000005,7,153,111,38,4,0.7254901960784313,0.7449664429530202,0.7254901960784313,259.4255000000021,1.6955915032679876,12.0,1.2418717767390541,156.03949999999804,3,909,465,114,330,0.5115511551155115,0.8031088082901554,0.6039603960396039,598.6064999999971,0.6585330033003269,12.0,1.1129159995008806,471.7950000000005,7,0.4625332892416176
10,exec,25.0,20.0,756,132,169,455,0.1746031746031746,0.43853820598006643,0.4775132275132275,382.1234999999924,0.505454365079355,-1.31350000000009,1.0788777181569618,357.06900000000064,7,153,67,78,8,0.43790849673202614,0.46206896551724136,0.45751633986928103,87.29050000000234,0.570526143790865,-20.0,1.0545806291461657,212.53949999999804,6,909,199,247,463,0.21892189218921893,0.4461883408071749,0.47414741474147415,469.41399999999476,0.5164070407040646,-1.6269999999999527,1.0728473938396121,391.91749999999865,7,0.45378075396824424
10,exec,20.0,30.0,756,207,77,472,0.27380952380952384,0.7288732394366197,0.5105820105820106,348.2369999999921,0.460630952380942,0.22024999999996453,1.070704280514704,380.96950000000174,7,153,95,45,13,0.6209150326797386,0.6785714285714286,0.6405228758169934,479.0340000000042,3.130941176470616,20.0,1.334417962066155,229.3989999999976,5,909,302,122,485,0.33223322332233224,0.7122641509433962,0.5324532453245324,827.2709999999963,0.910089108910887,1.3945000000001073,1.130121082281072,445.46499999999924,7,0.45048677248676117
