name,train_final,train_dd,train_wr,train_pos_years,oos_final,oos_dd,oos_wr,oos_trades,oos_pos_years,full_final,full_dd,ret_2023,ret_2024,ret_2025,ret_2026
B5_20,377.4939999999999,0.3841027355872768,0.6357758620689655,2,1034.4749999999985,0.2903917171782996,0.7961165048543689,309,4,1290.0669999999977,0.3841027355872768,0.26333000000000006,0.532835178984638,0.5913351223786161,0.11898645176992373
B20_25,826.9280000000042,0.2762426036159345,0.5237068965517241,4,2038.7339999999995,0.4126803971337179,0.56957928802589,309,4,6363.541000000001,0.46105284730679236,0.1705700000000001,0.7595017811835334,0.4788067701808998,1.2312117093158408
B20_20,803.6460000000054,0.33849801748220093,0.5237068965517241,4,1935.5959999999982,0.4809026680480029,0.5469255663430421,309,4,4982.576000000002,0.5580586386349481,0.15337999999999963,0.7387706855792049,1.186686700828889,0.47126929543720175
